,E,PS,PT,PG,SimID
0,0.1,1.606566794343265e-12,1.5998989145815865e-12,6.659741506638264e-15,8914_250420
1,0.5,1.6065667080947436e-12,1.5720506264755207e-12,3.450800062497162e-14,8923_250420
2,1.0,1.6065667080941713e-12,1.5375345448557499e-12,6.902425967064178e-14,8931_250420
3,1.5,1.606566780260523e-12,1.5061563564942403e-12,1.0040274915175946e-13,8935_250420
4,2.0,1.606566708093887e-12,1.4685023816170685e-12,1.380567777628425e-13,8942_250420
5,2.5,1.6065667543481717e-12,1.4371241669755128e-12,1.6943524133189304e-13,8950_250420
6,3.0,1.6065667846878214e-12,1.4057459366018438e-12,2.0081368898630887e-13,8953_250420
7,3.5,1.6065668045890345e-12,1.3743676961132756e-12,2.321921262022877e-13,8961_250420
8,4.0,1.6065667080937436e-12,1.3304380551401314e-12,2.7612181394766914e-13,8967_250420
9,4.5,1.6065667846877596e-12,1.3053355125588048e-12,3.01224624393498e-13,8971_250420
10,5.0,1.606566754294403e-12,1.2676815795604275e-12,3.3887869477786054e-13,8978_250420
11,5.5,1.6065668110524344e-12,1.2425790179233673e-12,3.6398148538770457e-13,8985_250420
12,6.0,1.6065667844400043e-12,1.2049250883300032e-12,4.016355595529935e-13,8987_250420
13,6.5,1.6065668302001055e-12,1.1798225159282025e-12,4.2673833916490733e-13,8993_250420
14,7.0,1.6065668045889576e-12,1.142168587637462e-12,4.643924143314784e-13,9000_250420
15,7.5,1.6065667844399857e-12,1.1045146643024901e-12,5.020464949602257e-13,9004_250420
16,8.0,1.6065667080936741e-12,1.0543094021864737e-12,5.522518863175395e-13,9009_250420
17,8.5,1.6065667501159174e-12,1.0292068242930096e-12,5.773546621915955e-13,9015_250420
18,9.0,1.6065667844399722e-12,1.0041042402749827e-12,6.024574303674632e-13,9018_250420
19,9.5,1.6065667204746165e-12,9.538989902818036e-13,6.526628341057327e-13,9023_250420
20,10.0,1.6065667542966712e-12,9.28796404827763e-13,6.777656017796004e-13,9029_250420
