,E,PS,PT,PG,SimID
0,0.1,3.158058378099138e-13,3.148420748771443e-13,9.629054749231895e-16,241_240420
1,2.0,3.158058317141736e-13,2.9606796723203776e-13,1.9737052439932382e-14,245_240420
2,4.0,3.158058317003762e-13,2.7633010273782914e-13,3.947497104441775e-14,248_240420
3,6.0,3.1580583171415905e-13,2.565922382677542e-13,5.921288967648335e-14,252_240420
4,8.0,3.158058317141572e-13,2.368543737856179e-13,7.895080829476421e-14,254_240420
5,10.0,3.1580583171415607e-13,2.171165093034823e-13,9.868872691304586e-14,258_240420
6,12.0,3.158058317077755e-13,1.973786448173597e-13,1.1842664552494806e-13,261_240420
7,14.0,3.1580583170122214e-13,1.7764078033193745e-13,1.381645641366774e-13,265_240420
8,16.0,3.1580583171415446e-13,1.5790291585707723e-13,1.5790248276789249e-13,266_240420
9,18.0,3.1580583170831053e-13,1.3816505137238586e-13,1.776404013803313e-13,270_240420
10,20.0,3.1580583171415416e-13,1.184271868928078e-13,1.9737832000445767e-13,273_240420
11,22.0,3.1580583170770105e-13,9.868932240865657e-14,2.1711623861628732e-13,277_240420
12,24.0,3.1580583169967557e-13,7.895145792491889e-14,2.368541572265446e-13,279_240420
13,26.0,3.158058317141536e-13,5.92135934464038e-14,2.5659207585930536e-13,283_240420
14,28.0,3.1580583098143293e-13,3.9475728872679117e-14,2.763299937448674e-13,286_240420
15,30.0,3.158058317141534e-13,1.9737864482134587e-14,2.9606791309587067e-13,290_240420
16,32.0,3.158058395445852e-13,9.868932485768288e-15,3.0593688023544387e-13,295_240420
17,34.0,3.1580584674364425e-13,3.084041472105901e-16,3.154974417652336e-13,305_240420
18,36.0,3.158056383510843e-13,0.0,3.154972333726736e-13,315_240420
