,E,PS,PT,PG,SimID
0,0.1,6.374290101098699e-10,6.368065208421845e-10,6.031160327217671e-13,25405_250420
1,0.5,6.373485864598248e-10,6.361037650018954e-10,5.2269238267662e-13,25415_250420
2,1.0,6.373775078840423e-10,6.355101909664132e-10,1.7966302176021927e-12,25425_250420
3,1.5,6.373774273536931e-10,6.345764523311427e-10,2.7303119952839774e-12,25436_250420
4,2.0,6.373773932342789e-10,6.336427600707967e-10,3.664040183900762e-12,25445_250420
5,2.5,6.373773635142832e-10,6.327090722776063e-10,4.597772771936055e-12,25456_250420
6,3.0,6.373773465301058e-10,6.317753971953685e-10,5.53151809578961e-12,25466_250420
7,3.5,6.37377338036042e-10,6.308417305659458e-10,6.4652719097569345e-12,25477_250420
8,4.0,6.373773316654949e-10,6.299080660600398e-10,7.399027847240866e-12,25485_250420
9,4.5,6.37376518707497e-10,6.28662386615793e-10,8.643231299950921e-12,25494_250420
10,5.0,6.373773125617274e-10,6.28040730834749e-10,9.266533359535407e-12,25504_250420
11,5.5,6.373779684412694e-10,6.274189376843746e-10,9.889697444431326e-12,25510_250420
12,6.0,6.373773083133759e-10,6.261734103156798e-10,1.1134053727245866e-11,25519_250420
13,6.5,6.373767437020495e-10,6.249279791766189e-10,1.2378505526627513e-11,25527_250420
14,7.0,6.37377308310089e-10,6.24306093979511e-10,1.3001578340020943e-11,25537_250420
15,7.5,6.373768073809861e-10,6.230607267464522e-10,1.4246093821626102e-11,25547_250420
16,8.0,6.373773039899522e-10,6.224387734276877e-10,1.4869098635946196e-11,25554_250420
17,8.5,6.373768710545768e-10,6.211934739379567e-10,1.6113682111278885e-11,25563_250420
18,9.0,6.373764953511505e-10,6.199482318063925e-10,1.7358322818560524e-11,25571_250420
19,9.5,6.373769092620002e-10,6.193261960114163e-10,1.7981244934764204e-11,25581_250420
20,10.0,6.373773019385478e-10,6.187041387958169e-10,1.8604145816665855e-11,25590_250420
