,E,PS,PT,PG,SimID
0,0.1,1.0153875291023625e-11,1.0134043503345845e-11,9.779521063612257e-15,12933_250420
1,0.5,1.0153892633506116e-11,1.0084481258081758e-11,6.929302641976932e-14,12943_250420
2,1.0,1.0153892629961283e-11,1.0015069879161031e-11,1.3870521289421375e-13,12952_250420
3,1.5,1.0153892626438875e-11,9.945658500310734e-12,2.0811739939108245e-13,12962_250420
4,2.0,1.0153892622922096e-11,9.87624712151407e-12,2.775295858935782e-13,12970_250420
5,2.5,1.0153892622918724e-11,9.806835746158806e-12,3.469417759094839e-13,12980_250420
6,3.0,1.0153892622916483e-11,9.737424370804674e-12,4.1635396592651946e-13,12989_250420
7,3.5,1.0153917080547823e-11,9.6581203480992e-12,4.957066407227471e-13,12998_250420
8,4.0,1.0153892622913667e-11,9.598601620098075e-12,5.551783459622581e-13,13005_250420
9,4.5,1.0153917189098292e-11,9.51929736477965e-12,6.345311293117711e-13,13009_250420
10,5.0,1.015389262291199e-11,9.459778869392615e-12,6.940027259991351e-13,13018_250420
11,5.5,1.0153917268283572e-11,9.380474351363535e-12,7.733555885356035e-13,13027_250420
12,6.0,1.0153892622530577e-11,9.320956118338616e-12,8.328271056562743e-13,13035_250420
13,6.5,1.0153917312300198e-11,9.241651303773227e-12,9.121800125907823e-13,13043_250420
14,7.0,1.0153917080088964e-11,9.162323615236526e-12,9.915079975444357e-13,13051_250420
15,7.5,1.0153917341652994e-11,9.102828241833447e-12,1.0510044219821331e-12,13060_250420
16,8.0,1.0153892622909455e-11,9.043310617278734e-12,1.1104758661122597e-12,13066_250420
17,8.5,1.0153917370983956e-11,8.964005179071774e-12,1.1898288313516482e-12,13073_250420
18,9.0,1.0153917189095938e-11,8.884677540458946e-12,1.2691568666285178e-12,13076_250420
19,9.5,1.01539170218864e-11,8.805349917417112e-12,1.3484849165838676e-12,13083_250420
20,10.0,1.0153892622908614e-11,8.765665115870327e-12,1.3881246261885242e-12,13091_250420
