,E,PS,PT,PG,SimID
0,0.1,5.80668030156329e-11,5.795339129099299e-11,5.4009712469424704e-14,18653_250420
1,0.5,5.8067301259869173e-11,5.775541634099292e-11,3.09696197042195e-13,18664_250420
2,1.0,5.806730065414542e-11,5.7443530822899713e-11,6.215923295074915e-13,18674_250420
3,1.5,5.8067319418990286e-11,5.716001755306856e-11,9.051535836151311e-13,18680_250420
4,2.0,5.806730031768206e-11,5.681976066241936e-11,1.245385469422229e-12,18689_250420
5,2.5,5.80672892584282e-11,5.647951181776805e-11,1.5856253972836988e-12,18697_250420
6,3.0,5.806731900303582e-11,5.625271528419095e-11,1.8124891333015388e-12,18702_250420
7,3.5,5.8067308186923596e-11,5.591246667217448e-11,2.152729304304646e-12,18711_250420
8,4.0,5.806730011584901e-11,5.557222081399612e-11,2.4929722203453845e-12,18719_250420
9,4.5,5.806731894818249e-11,5.534541337248643e-11,2.7198250440890838e-12,18725_250420
10,5.0,5.806728915227563e-11,5.489173427676056e-11,3.173463231002659e-12,18732_250420
11,5.5,5.806730547199274e-11,5.466492429199317e-11,3.400313542129995e-12,18740_250420
12,6.0,5.806731894813309e-11,5.443811151387477e-11,3.6271610096805608e-12,18744_250420
13,6.5,5.806729628156745e-11,5.398443951176974e-11,4.080806325935352e-12,18751_250420
14,7.0,5.8067307982185286e-11,5.375762496788247e-11,4.307652017963411e-12,18759_250420
15,7.5,5.806731888090179e-11,5.353080959333134e-11,4.534496908090134e-12,18765_250420
16,8.0,5.8067300115735833e-11,5.307714151203978e-11,4.988146125744614e-12,18772_250420
17,8.5,5.806731027162868e-11,5.2850325364412045e-11,5.2149902730476865e-12,18780_250420
18,9.0,5.806731888088193e-11,5.2623507735799246e-11,5.441832873711149e-12,18785_250420
19,9.5,5.8067303478331297e-11,5.2169842968813274e-11,5.89548545398095e-12,18792_250420
20,10.0,5.8067289148051415e-11,5.171617939748329e-11,6.349139106521515e-12,18798_250420
