,E,PS,PT,PG,SimID
0,0.1,2.1670865607862483e-13,2.14592360609107e-13,2.1159577579233925e-15,4931_240420
1,0.5,2.1670865608891594e-13,2.0612717874082434e-13,1.0581152968242178e-14,4940_240420
2,1.0,2.167086560889092e-13,1.9554570139272666e-13,2.116264696827002e-14,4948_240420
3,1.5,2.1670856733523254e-13,1.8538740721256222e-13,3.1320792454626575e-14,4956_240420
4,2.0,2.1670865608890602e-13,1.7438274669654157e-13,4.2325634968336024e-14,4963_240420
5,2.5,2.1670856654945433e-13,1.6422446058825836e-13,5.248377966891751e-14,4970_240420
6,3.0,2.1670856734060462e-13,1.540662470937111e-13,6.264201470010102e-14,4977_240420
7,3.5,2.1670865662156368e-13,1.4306157409782916e-13,7.364685774109606e-14,4985_240420
8,4.0,2.1670865608890456e-13,1.320568373041762e-13,8.465161096847288e-14,4991_240420
9,4.5,2.1670865650436937e-13,1.2189861928370777e-13,9.480984562397094e-14,4995_240420
10,5.0,2.1670856654945203e-13,1.117403546270612e-13,1.0496798990908679e-13,5001_240420
11,5.5,2.1670856696369933e-13,1.0158214076423406e-13,1.1512622456336728e-13,5006_240420
12,6.0,2.1670856733609943e-13,9.142392684491695e-14,1.252844591758006e-13,5012_240420
13,6.5,2.167086563237305e-13,7.957270974386979e-14,1.371358214434704e-13,5019_240420
14,7.0,2.167086566215627e-13,6.94144915740943e-14,1.472940559813358e-13,5026_240420
15,7.5,2.1670865586496643e-13,5.75632367141317e-14,1.5914532850477828e-13,5032_240420
16,8.0,2.1670865608890362e-13,4.740501851944767e-14,1.6930356296874865e-13,5037_240420
17,8.5,2.1670856836928103e-13,4.0632856569240196e-14,1.7607563140914823e-13,5041_240420
18,9.0,2.1670865650436841e-13,2.7088582063046052e-14,1.8962003186427987e-13,5044_240420
19,9.5,2.1670865669176875e-13,1.6930363804044434e-14,1.997782662917134e-13,5050_240420
20,10.0,2.1670856654945125e-13,6.7721427046703515e-15,2.0993641038942911e-13,5055_240420
