,E,PS,PT,PG,SimID
0,0.1,4.980533713775151e-11,4.975669911320292e-11,4.748145952762385e-14,17403_250420
1,0.5,4.980508480603753e-11,4.959229452671486e-11,2.11386276312187e-13,17416_250420
2,1.0,4.9805084205812055e-11,4.937950365229559e-11,4.241819796959296e-13,17428_250420
3,1.5,4.9805056512440454e-11,4.9124128005434434e-11,6.795098506553857e-13,17437_250420
4,2.0,4.9805083948522004e-11,4.895392284588613e-11,8.4977432962431e-13,17448_250420
5,2.5,4.980508150505591e-11,4.8735050457095725e-11,1.0686480841562692e-12,17457_250420
6,3.0,4.980508793506684e-11,4.8540505624215534e-11,1.2632111346099146e-12,17466_250420
7,3.5,4.980506552757733e-11,4.8248657229840536e-11,1.5550236577844706e-12,17471_250420
8,4.0,4.980508381987682e-11,4.810276161900212e-11,1.7009594154159958e-12,17481_250420
9,4.5,4.98050775179551e-11,4.785956667740998e-11,1.944148889047668e-12,17488_250420
10,5.0,4.980508146209173e-11,4.766501936801748e-11,2.138709453627009e-12,17496_250420
11,5.5,4.980507625846928e-11,4.742182553906987e-11,2.3819000255579533e-12,17506_250420
12,6.0,4.980508789212733e-11,4.7275923272605245e-11,2.5278291245480408e-12,17514_250420
13,6.5,4.980507576044896e-11,4.698408514120478e-11,2.819651923533742e-12,17523_250420
14,7.0,4.9805065685934006e-11,4.669224908056313e-11,3.111476779682852e-12,17527_250420
15,7.5,4.980506907280873e-11,4.649770120469253e-11,3.3060367870002917e-12,17535_250420
16,8.0,4.980508377696586e-11,4.6400439378149834e-11,3.4033298013787773e-12,17544_250420
17,8.5,4.980507494587768e-11,4.610860453973832e-11,3.695155900954668e-12,17552_250420
18,9.0,4.980507742941762e-11,4.591405575524437e-11,3.889715004937323e-12,17558_250420
19,9.5,4.980508450330836e-11,4.5768148942981605e-11,4.0356395441600884e-12,17568_250420
20,10.0,4.980508145875774e-11,4.5524957270895744e-11,4.278832275162866e-12,17575_250420
