,E,PS,PT,PG,SimID
0,0.1,1.23355947359754e-13,1.2191036985163188e-13,1.4454383356858498e-15,3930_240420
1,0.5,1.2335594735973763e-13,1.16128059819128e-13,7.227754969222117e-15,3938_240420
2,1.0,1.2335594735973571e-13,1.0890017227851669e-13,1.4455650761161014e-14,3945_240420
3,1.5,1.233559479063477e-13,1.021541443599442e-13,2.1201687380251088e-14,3951_240420
4,2.0,1.233559473597347e-13,9.444439719729689e-14,2.8911442345041606e-14,3957_240420
5,2.5,1.233559489456818e-13,8.86620883047088e-14,3.469376056454134e-14,3962_240420
6,3.0,1.2335594823559427e-13,8.095234102960874e-14,4.240351536585732e-14,3967_240420
7,3.5,1.233559477603648e-13,7.32425939827166e-14,5.011327040203137e-14,3972_240420
8,4.0,1.233559473597342e-13,6.553284703485879e-14,5.782302551280429e-14,3977_240420
9,4.5,1.2335594823294016e-13,5.97505374253304e-14,6.36053430195629e-14,3983_240420
10,5.0,1.2335594894568134e-13,5.396822766373559e-14,6.938766036585672e-14,3987_240420
11,5.5,1.2335594856095204e-13,4.6258480710357014e-14,7.709741549253092e-14,3990_240420
12,6.0,1.233559479748866e-13,3.8548733742152064e-14,8.4807170417869e-14,3994_240420
13,6.5,1.2335594877761106e-13,3.2766423894052934e-14,9.058948785414609e-14,4000_240420
14,7.0,1.2335594775807904e-13,2.312924020463982e-14,1.0022668122386849e-13,4004_240420
15,7.5,1.2335594754698491e-13,1.5419493443373114e-14,1.0793643652417787e-13,4007_240420
16,8.0,1.2335594735973385e-13,7.709746709983365e-15,1.1564619184833032e-13,4011_240420
17,8.5,1.2335594846406596e-13,3.854873389502061e-15,1.195010707083642e-13,4016_240420
18,9.0,1.2335591265665968e-13,0.0,1.23235447726794e-13,4026_240420
