,E,PS,PT,PG,SimID
0,0.1,5.976663562667232e-11,5.970826977156816e-11,5.720881282083744e-14,17737_250420
1,0.5,5.97660960061945e-11,5.955087385871125e-11,2.1353046757489088e-13,17751_250420
2,1.0,5.976610367086135e-11,5.93429549876448e-11,4.214705203398442e-13,17763_250420
3,1.5,5.976609811471425e-11,5.91240794826226e-11,6.40341162190722e-13,17773_250420
4,2.0,5.976609528523671e-11,5.890520670568862e-11,8.592145307111791e-13,17785_250420
5,2.5,5.976610701400277e-11,5.871553091414725e-11,1.0489189644088398e-12,17794_250420
6,3.0,5.976609780604874e-11,5.848206054849691e-11,1.2823777009859948e-12,17803_250420
7,3.5,5.97660916326391e-11,5.824859321227912e-11,1.5158394721075395e-12,17812_250420
8,4.0,5.976609518220609e-11,5.804431802607808e-11,1.7201274731393172e-12,17823_250420
9,4.5,5.97660829388553e-11,5.778166221627612e-11,1.9827666673861193e-12,17832_250420
10,5.0,5.976610691102658e-11,5.76649547149358e-11,2.0995246118229888e-12,17840_250420
11,5.5,5.976607753720642e-11,5.731473451321944e-11,2.4496971547996136e-12,17849_250420
12,6.0,5.976609775449172e-11,5.719802324160341e-11,2.5664513443505077e-12,17857_250420
13,6.5,5.976609420505005e-11,5.696455853918832e-11,2.799915739440023e-12,17863_250420
14,7.0,5.976609152971698e-11,5.673109469422354e-11,3.0333810086381453e-12,17871_250420
15,7.5,5.976608874928196e-11,5.64976307708056e-11,3.2668461727343137e-12,17878_250420
16,8.0,5.976609507930278e-11,5.632254077297576e-11,3.4419534611535263e-12,17888_250420
17,8.5,5.976608448227697e-11,5.603070420213466e-11,3.733777794791699e-12,17892_250420
18,9.0,5.976608288735211e-11,5.579724144561389e-11,3.96724414439803e-12,17900_250420
19,9.5,5.976608103227814e-11,5.556377845969608e-11,4.200710233855242e-12,17907_250420
20,10.0,5.976610685953839e-11,5.556380247097709e-11,4.200736061115494e-12,17914_250420
