,E,PS,PT,PG,SimID
0,0.1,7.903341759953715e-12,7.88259934688743e-12,2.0616959070071996e-14,13219_250420
1,0.5,7.9033430065558e-12,7.803007597292884e-12,1.0021245278957931e-13,13229_250420
2,1.0,7.903342999105969e-12,7.702672180769294e-12,2.005494356453469e-13,13238_250420
3,1.5,7.903342020352277e-12,7.594617722682266e-12,3.0860367722076257e-13,13245_250420
4,2.0,7.903342995381035e-12,7.502001358896843e-12,4.0122341253161384e-13,13253_250420
5,2.5,7.903342399506744e-12,7.393947283913536e-12,5.09278036986428e-13,13262_250420
6,3.0,7.90334202034567e-12,7.285893425006165e-12,6.173328781544622e-13,13268_250420
7,3.5,7.90334255999463e-12,7.193276626870113e-12,7.099521780855128e-13,13276_250420
8,4.0,7.903342995376158e-12,7.100659722408267e-12,8.025713737491324e-13,13283_250420
9,4.5,7.903341981366022e-12,6.977169092924691e-12,9.260620401151185e-13,13290_250420
10,5.0,7.903342399956426e-12,6.8845521687120434e-12,1.0186812189876149e-12,13298_250420
11,5.5,7.903341666792429e-12,6.7610618165138355e-12,1.142172166199739e-12,13306_250420
12,6.0,7.903342020342355e-12,6.6684448296638626e-12,1.2347912800317578e-12,13311_250420
13,6.5,7.903341402590778e-12,6.544954599020488e-12,1.3582823426563023e-12,13317_250420
14,7.0,7.903342548846264e-12,6.4832106846004514e-12,1.42002932909985e-12,13324_250420
15,7.5,7.903342020341688e-12,6.359720531993702e-12,1.543520480971396e-12,13331_250420
16,8.0,7.903342995373712e-12,6.297976449438427e-12,1.6052672961914807e-12,13337_250420
17,8.5,7.903342444653854e-12,6.1744862848858235e-12,1.728758425847745e-12,13342_250420
18,9.0,7.903342020341253e-12,6.0509962343237725e-12,1.852249681911267e-12,13348_250420
19,9.5,7.903341596105955e-12,5.927506197079467e-12,1.975740938052091e-12,13350_250420
20,10.0,7.903342399954454e-12,5.865761937466196e-12,2.0374875820886497e-12,13357_250420
