,E,PS,PT,PG,SimID
0,0.1,5.109391560627385e-10,5.10440192043146e-10,4.892690855093695e-13,24225_250420
1,0.5,5.108987283744137e-10,5.099008792955574e-10,4.488413971844843e-13,24235_250420
2,1.0,5.109058443372071e-10,5.096117407886235e-10,1.251196370114714e-12,24250_250420
3,1.5,5.109058507004181e-10,5.089724911579727e-10,1.8905125257886388e-12,24263_250420
4,2.0,5.109057716536527e-10,5.083175649246944e-10,2.545336193253505e-12,24277_250420
5,2.5,5.109057321262152e-10,5.076626781625234e-10,3.2001993800463434e-12,24288_250420
6,3.0,5.109058162620968e-10,5.070390974378475e-10,3.824000386623543e-12,24300_250420
7,3.5,5.109058659826092e-10,5.064154823948714e-10,4.4477669778314425e-12,24310_250420
8,4.0,5.109057423204573e-10,5.057293291597398e-10,5.133731873444581e-12,24323_250420
9,4.5,5.109056543508074e-10,5.050432115396531e-10,5.81973246155976e-12,24335_250420
10,5.0,5.109057040720996e-10,5.044195965008718e-10,6.4434990535476084e-12,24345_250420
11,5.5,5.109057499662089e-10,5.037959775667768e-10,7.0672618183524145e-12,24357_250420
12,6.0,5.109057907598932e-10,5.031723534974144e-10,7.691019482732243e-12,24368_250420
13,6.5,5.109056148040533e-10,5.024237833082829e-10,8.43930377172699e-12,24378_250420
14,7.0,5.109058519515094e-10,5.019250850226742e-10,8.93851441573948e-12,24387_250420
15,7.5,5.10905698968418e-10,5.011765377087656e-10,9.686821677482777e-12,24398_250420
16,8.0,5.109058901993341e-10,5.006777937646794e-10,1.018598640495533e-11,24409_250420
17,8.5,5.109057588862799e-10,4.999292679727074e-10,1.0934315336735706e-11,24418_250420
18,9.0,5.109056390483187e-10,4.991807537771904e-10,1.1682655743609266e-11,24429_250420
19,9.5,5.109058073299832e-10,4.986819867444514e-10,1.2181797521830085e-11,24440_250420
20,10.0,5.109056938679543e-10,4.979334789845883e-10,1.2930144304635898e-11,24449_250420
