,E,PS,PT,PG,SimID
0,0.1,1.6855110733053964e-13,1.664524485234455e-13,2.0983281022177975e-15,4722_240420
1,0.5,1.6855117728118255e-13,1.5801672870110865e-13,1.0534200213999397e-14,4726_240420
2,1.0,1.685511772811789e-13,1.4748228012103152e-13,2.1068665351807953e-14,4729_240420
3,1.5,1.6855117728117765e-13,1.3694783154095684e-13,3.160313048961892e-14,4733_240420
4,2.0,1.6855117728117702e-13,1.2641338296088276e-13,4.21375956274305e-14,4735_240420
5,2.5,1.6855117728117662e-13,1.1587893438080892e-13,5.26720607652423e-14,4739_240420
6,3.0,1.685511772811764e-13,1.0534448580073525e-13,6.320652590305428e-14,4742_240420
7,3.5,1.6855117728117616e-13,9.481003722066159e-14,7.374099104086628e-14,4746_240420
8,4.0,1.68551177281176e-13,8.4275588640588e-14,8.427545617867833e-14,4747_240420
9,4.5,1.6855117728117596e-13,7.374114006051449e-14,9.480992131649049e-14,4751_240420
10,5.0,1.685511772811758e-13,6.320669148044093e-14,1.0534438645430255e-13,4754_240420
11,5.5,1.6855117728117573e-13,5.2672242900367415e-14,1.1587885159211467e-13,4758_240420
12,6.0,1.6855117728117558e-13,4.2137794320293895e-14,1.2641331672992676e-13,4760_240420
13,6.5,1.6855117727762513e-13,3.160334573955471e-14,1.369477818641885e-13,4764_240420
14,7.0,1.685511772811754e-13,2.1068897160146926e-14,1.4748224700555098e-13,4767_240420
15,7.5,1.685511772811754e-13,1.0534448580073463e-14,1.580167121433632e-13,4771_240420
16,8.0,1.6855110778285032e-13,1.3168055295535181e-15,1.672342996406238e-13,4778_240420
17,8.5,1.6855111333733062e-13,0.0,1.683865123195523e-13,4788_240420
