,E,PS,PT,PG,SimID
0,0.1,9.47691980435159e-12,9.458410195358716e-12,9.097085638716786e-15,12759_250420
1,0.5,9.476966458020855e-12,9.407555082595897e-12,6.930097065855267e-14,12770_250420
2,1.0,9.476966451437327e-12,9.33814370068385e-12,1.3871315409491519e-13,12780_250420
3,1.5,9.476989234197819e-12,9.264127171320328e-12,2.1277560620995479e-13,12790_250420
4,2.0,9.47696644772658e-12,9.199320946328341e-12,2.775375304239463e-13,12799_250420
5,2.5,9.476989442273882e-12,9.1253042871895e-12,3.516001943257968e-13,12808_250420
6,3.0,9.476989234191631e-12,9.05126510843693e-12,4.256396555980934e-13,12817_250420
7,3.5,9.476989518964267e-12,8.98648127237725e-12,4.904246510559579e-13,12827_250420
8,4.0,9.47696644813823e-12,8.92167544531763e-12,5.551862909151524e-13,12835_250420
9,4.5,9.476989587362121e-12,8.847658247576355e-12,6.292490994935912e-13,12843_250420
10,5.0,9.4769894422702e-12,8.77361913210171e-12,7.032886237562189e-13,12851_250420
11,5.5,9.476989313626978e-12,8.699580033993515e-12,7.773281644675443e-13,12859_250420
12,6.0,9.476989233889571e-12,8.625540982407306e-12,8.513677540846861e-13,12867_250420
13,6.5,9.476989165710602e-12,8.551501942496675e-12,9.254073552602668e-13,12875_250420
14,7.0,9.476989518651365e-12,8.49597302550972e-12,9.809374602169397e-13,12884_250420
15,7.5,9.476989441891676e-12,8.421933976681079e-12,1.0549770528117999e-12,12893_250420
16,8.0,9.476966413369736e-12,8.36638441180297e-12,1.1104837763057701e-12,12900_250420
17,8.5,9.47696631347953e-12,8.292345524294588e-12,1.1845233457701116e-12,12903_250420
18,9.0,9.476989586985547e-12,8.218326907464029e-12,1.2585862886306774e-12,12910_250420
19,9.5,9.476989494322964e-12,8.144287846683796e-12,1.3326258653226442e-12,12916_250420
20,10.0,9.476989442268359e-12,8.07024882193165e-12,1.4066654826225876e-12,12923_250420
