,E,PS,PT,PG,SimID
0,0.1,1.1907542512610924e-12,1.1862482232106659e-12,4.5016112394845835e-15,8021_240420
1,0.5,1.1907542771394958e-12,1.168660203637884e-12,2.2089747575260216e-14,8031_240420
2,1.0,1.1907542770016198e-12,1.1465661300035127e-12,4.418390272267809e-14,8040_240420
3,1.5,1.1907542541086776e-12,1.1233091889345532e-12,6.744088539320333e-14,8049_240420
4,2.0,1.1907542769980063e-12,1.1023779830020605e-12,8.837221328965255e-14,8057_240420
5,2.5,1.1907542351573158e-12,1.076795333745776e-12,1.139548775687764e-13,8066_240420
6,3.0,1.190754254068348e-12,1.0558641237246681e-12,1.3488620148692907e-13,8074_240420
7,3.5,1.1907542479364368e-12,1.0326071993823788e-12,1.5814320091848532e-13,8081_240420
8,4.0,1.1907542770451766e-12,1.0140016890462832e-12,1.76748834477999e-13,8088_240420
9,4.5,1.190754238549837e-12,9.860933537990836e-13,2.0465720265882032e-13,8094_240420
10,5.0,1.1907542351977435e-12,9.628364323669254e-13,2.2791420487019407e-13,8102_240420
11,5.5,1.1907542333167406e-12,9.395795122264906e-13,2.511712085526587e-13,8109_240420
12,6.0,1.190754254108522e-12,9.209739934120601e-13,2.6977683379521407e-13,8116_240420
13,6.5,1.1907542298272895e-12,8.930656723704671e-13,2.976852161901422e-13,8118_240420
14,7.0,1.1907542479363942e-12,8.744601508282895e-13,3.1629083875002075e-13,8124_240420
15,7.5,1.190754189319221e-12,8.372490393650772e-13,3.5350198903439544e-13,8130_240420
16,8.0,1.1907542770451392e-12,8.372491010473635e-13,3.5350207676031365e-13,8136_240420
17,8.5,1.1907542243298958e-12,8.000379944716488e-13,3.9071323294661817e-13,8142_240420
18,9.0,1.1907542385498014e-12,7.814324690483072e-13,4.093188516172976e-13,8147_240420
19,9.5,1.1907542514270703e-12,7.62826942320467e-13,4.279244689453404e-13,8153_240420
20,10.0,1.1907542351977118e-12,7.349186295360877e-13,4.558328593921427e-13,8160_240420
