,E,PS,PT,PG,SimID
0,0.1,3.2845602240367734e-10,3.2813526456929876e-10,3.0966636949462836e-13,23208_250420
1,0.5,3.284395714960241e-10,3.2779808795794596e-10,6.139841383166464e-13,23217_250420
2,1.0,3.284395124745084e-10,3.2715654562890485e-10,1.2554624697514439e-12,23225_250420
3,1.5,3.284394993541727e-10,3.2651504916264434e-10,1.8969867023662274e-12,23234_250420
4,2.0,3.2843948951720767e-10,3.258735560053545e-10,2.538514218351708e-12,23241_250420
5,2.5,3.2843948377886334e-10,3.2523206694508535e-10,3.1800458329578903e-12,23250_250420
6,3.0,3.2843947968023195e-10,3.245905795277292e-10,3.821579087276969e-12,23258_250420
7,3.5,3.284394780205247e-10,3.2394909453196286e-10,4.463114780520252e-12,23267_250420
8,4.0,3.284394772193351e-10,3.23307610387783e-10,5.104651332281132e-12,23273_250420
9,4.5,3.28439476399035e-10,3.2266612622795824e-10,5.746187864931595e-12,23282_250420
10,5.0,3.284394731213633e-10,3.220246396619617e-10,6.387721940210389e-12,23290_250420
11,5.5,3.2843947148224585e-10,3.2138315471211946e-10,7.029257654043403e-12,23299_250420
12,6.0,3.284394714816446e-10,3.207416713687935e-10,7.670795006392673e-12,23306_250420
13,6.5,3.2843947066193854e-10,3.2010018722716277e-10,8.3123315396371e-12,23315_250420
14,7.0,3.284394698423036e-10,3.1945870308880315e-10,8.953868072952712e-12,23323_250420
15,7.5,3.2843946984192607e-10,3.188172197489009e-10,9.595405425525656e-12,23332_250420
16,8.0,3.28439467364996e-10,3.181757340098399e-10,1.0236940301546097e-11,23337_250420
17,8.5,3.2843946656451225e-10,3.175342499012374e-10,1.087847685401284e-11,23346_250420
18,9.0,3.2843946547905907e-10,3.168927655208109e-10,1.152001312151015e-11,23354_250420
19,9.5,3.2843946656402085e-10,3.162512832344966e-10,1.2161551559422478e-11,23363_250420
20,10.0,3.2843946551668327e-10,3.1560979889493783e-10,1.2803087865035383e-11,23370_250420
