,E,PS,PT,PG,SimID
0,0.1,2.819680930595908e-10,2.816927335937123e-10,2.705785509631907e-13,22198_250420
1,0.5,2.819481296687243e-10,2.8139744972796505e-10,2.5061516009669184e-13,22208_250420
2,1.0,2.819587080924762e-10,2.810638196146436e-10,8.807628972839822e-13,22220_250420
3,1.5,2.8195870370663414e-10,2.8061637101076515e-10,1.3282252378119816e-12,22233_250420
4,2.0,2.819587010757864e-10,2.801689241646608e-10,1.775689333334239e-12,22244_250420
5,2.5,2.819587549615793e-10,2.7975595218844194e-10,2.188789428084026e-12,22251_250420
6,3.0,2.8195869669323417e-10,2.7927403136827416e-10,2.670618403521998e-12,22263_250420
7,3.5,2.819586546233513e-10,2.7879212676381173e-10,3.1524635774222196e-12,22274_250420
8,4.0,2.819586949398826e-10,2.783791411955286e-10,3.565550102910478e-12,22284_250420
9,4.5,2.819587269296463e-10,2.779661473002714e-10,3.9786283016310865e-12,22295_250420
10,5.0,2.8195875234622325e-10,2.775531468408135e-10,4.3916999271649945e-12,22301_250420
11,5.5,2.8195866776928243e-10,2.770023630624005e-10,4.942343628833405e-12,22310_250420
12,6.0,2.819586940623808e-10,2.7658936346256007e-10,5.355416130888716e-12,22321_250420
13,6.5,2.8195871597347664e-10,2.7617635949355183e-10,5.768484250941471e-12,22331_250420
14,7.0,2.8195865241463457e-10,2.756255967451652e-10,6.319148970708638e-12,22341_250420
15,7.5,2.8195875146906516e-10,2.7535034323150897e-10,6.59461216444384e-12,22348_250420
16,8.0,2.8195869318570403e-10,2.7479958574153576e-10,7.145282159692013e-12,22357_250420
17,8.5,2.8195864103766666e-10,2.7424883444679297e-10,7.695958290263866e-12,22365_250420
18,9.0,2.819587251567951e-10,2.7397356594825307e-10,7.971406548696955e-12,22375_250420
19,9.5,2.819586747820991e-10,2.7342281646350036e-10,8.522084452610142e-12,22385_250420
20,10.0,2.8195875146840993e-10,2.7314754048502214e-10,8.797525278225605e-12,22390_250420
