,E,PS,PT,PG,SimID
0,0.1,2.975088332195219e-12,2.9683696878903348e-12,6.668263650784805e-15,329_240420
1,2.0,2.9750883841769132e-12,2.841441835668966e-12,1.3359837178422316e-13,338_240420
2,4.0,2.9750883841753118e-12,2.707795287159561e-12,2.672471862714392e-13,346_240420
3,6.0,2.975088596802099e-12,2.5799596425393204e-12,3.9508539536579156e-13,353_240420
4,8.0,2.9750883841745113e-12,2.440502190143154e-12,5.345448152482743e-13,360_240420
5,10.0,2.9750882601792416e-12,2.301044826232382e-12,6.740043237630752e-13,367_240420
6,12.0,2.9750885952736733e-12,2.1848306871541037e-12,7.902210192825659e-13,373_240420
7,14.0,2.9750884773882804e-12,2.045373328204443e-12,9.296805339072436e-13,377_240420
8,16.0,2.975088384174114e-12,1.9059159961115416e-12,1.0691400732031477e-12,383_240420
9,18.0,2.975088307695541e-12,1.7664586826942274e-12,1.2085996292346456e-12,388_240420
10,20.0,2.975088260263617e-12,1.6270013923316654e-12,1.3480592143127925e-12,394_240420
11,22.0,2.975088206732168e-12,1.487544103366084e-12,1.487518793291414e-12,395_240420
12,24.0,2.97508859527341e-12,1.3945727790344108e-12,1.5804922701727032e-12,400_240420
13,26.0,2.9750881454327935e-12,1.2086295590820724e-12,1.7664379970121808e-12,405_240420
14,28.0,2.9750884774829045e-12,1.1156581790560893e-12,1.859411417402339e-12,408_240420
15,30.0,2.9750884346446156e-12,9.762008926177646e-13,1.998871007074121e-12,414_240420
16,32.0,2.9750883841739087e-12,8.367436080489118e-13,2.1383305891134846e-12,419_240420
17,34.0,2.9750886442244683e-12,7.437721610561171e-13,2.2313039375040913e-12,421_240420
18,36.0,2.9750883076953624e-12,5.578290576928805e-13,2.4172497776550796e-12,425_240420
19,38.0,2.975088543272462e-12,4.648575848863222e-13,2.5102231015722267e-12,430_240420
20,40.0,2.9750882602634573e-12,2.789145243996991e-13,2.696168995243316e-12,435_240420
