,E,PS,PT,PG,SimID
0,0.1,3.611810934816748e-13,3.590647980120556e-13,2.1157304138416584e-15,5685_240420
1,0.5,3.611810934815329e-13,3.505996161334411e-13,1.0580925613727248e-14,5694_240420
2,1.0,3.611810934642645e-13,3.4001813876909275e-13,2.1162419596493196e-14,5702_240420
3,1.5,3.611809475892433e-13,3.3014195990579274e-13,3.1038334788170794e-14,5709_240420
4,2.0,3.611810922387212e-13,3.1885518299199603e-13,4.23254063710187e-14,5716_240420
5,2.5,3.611809439575348e-13,3.0897901065117237e-13,5.220131915653101e-14,5724_240420
6,3.0,3.611809475892343e-13,2.9910297222233463e-13,6.207738385492925e-14,5730_240420
7,3.5,3.6118094466519883e-13,2.878160652800803e-13,7.336430786426382e-14,5736_240420
8,4.0,3.611810934742232e-13,2.7652927469120215e-13,8.465138360665821e-14,5742_240420
9,4.5,3.6118094757925016e-13,2.680639845314747e-13,9.311643291171265e-14,5749_240420
10,5.0,3.61180945567667e-13,2.567770784895133e-13,1.044033578334995e-13,5756_240420
11,5.5,3.611809493770215e-13,2.4831190269670226e-13,1.1286855684288148e-13,5760_240420
12,6.0,3.611809475769112e-13,2.3702499684734795e-13,1.2415548197614115e-13,5765_240420
13,6.5,3.6118109426286996e-13,2.2432732026482938e-13,1.3685342146214117e-13,5773_240420
14,7.0,3.6118094467409955e-13,2.1445118590024662e-13,1.4672933294006955e-13,5778_240420
15,7.5,3.6118109417394163e-13,2.0316436547284217e-13,1.580164093732816e-13,5782_240420
16,8.0,3.611810934814996e-13,1.9187745591204667e-13,1.6930333561420958e-13,5787_240420
17,8.5,3.611809451119166e-13,1.8341219868964514e-13,1.777683824446541e-13,5794_240420
18,9.0,3.611809475892281e-13,1.7494702148853237e-13,1.8623358012199308e-13,5800_240420
19,9.5,3.611809529433615e-13,1.693035716922007e-13,1.9187704894281145e-13,5805_240420
20,10.0,3.6118094556766383e-13,1.523732114113582e-13,2.0880743196716882e-13,5811_240420
