,E,PS,PT,PG,SimID
0,0.1,1.5113368187007958e-09,1.5098609038387834e-09,1.432149862919083e-12,28004_250420
1,0.5,1.5112016408054022e-09,1.5097258579530531e-09,1.2969719675255538e-12,28014_250420
2,1.0,1.51100994407536e-09,1.5080587527783378e-09,1.1052752374832865e-12,28024_250420
3,1.5,1.5111589503258007e-09,1.507100662129125e-09,3.837207363257602e-12,28036_250420
4,2.0,1.5111594058525067e-09,1.5058098425261245e-09,5.1291258276304525e-12,28049_250420
5,2.5,1.5111560560789894e-09,1.5041462989829199e-09,6.786228402541833e-12,28061_250420
6,3.0,1.5111599082636377e-09,1.5032277944873515e-09,7.712554114094957e-12,28074_250420
7,3.5,1.5111574964217143e-09,1.5015651880948187e-09,9.370594620600303e-12,28085_250420
8,4.0,1.5111590239065492e-09,1.500459899957992e-09,1.0479090337721121e-11,28097_250420
9,4.5,1.5111592181875203e-09,1.499168819117429e-09,1.1770747556359063e-11,28110_250420
10,5.0,1.5111575901975206e-09,1.497506996731381e-09,1.3429571914787972e-11,28122_250420
11,5.5,1.511158722406341e-09,1.4964013130078417e-09,1.4537672355894258e-11,28131_250420
12,6.0,1.5111596402380126e-09,1.4952954154991859e-09,1.5645558419851702e-11,28143_250420
13,6.5,1.5111576772721103e-09,1.4934487982415779e-09,1.748854250775938e-11,28151_250420
14,7.0,1.511157261899126e-09,1.4919726482226724e-09,1.8964084777822823e-11,28161_250420
15,7.5,1.51115928515542e-09,1.4912367750483906e-09,1.9704086855640663e-11,28172_250420
16,8.0,1.5111588094911494e-09,1.4897605646301907e-09,2.117956883441785e-11,28183_250420
17,8.5,1.511160524560794e-09,1.489024384064298e-09,2.1919262725586274e-11,28193_250420
18,9.0,1.5111590573638487e-09,1.4871782617757993e-09,2.376274258245083e-11,28205_250420
19,9.5,1.5111558147984755e-09,1.484592528991471e-09,2.6342425892411052e-11,28214_250420
20,10.0,1.5111592114569796e-09,1.4845958659430873e-09,2.634582255091524e-11,28223_250420
