,E,PS,PT,PG,SimID
0,0.1,1.0075613089653558e-12,1.0031335493068166e-12,4.424043998026751e-15,7778_240420
1,0.5,1.0075612355235748e-12,9.83946519065991e-13,2.3611000146106376e-14,7785_240420
2,1.0,1.007561235297424e-12,9.603318023928572e-13,4.722580556901471e-14,7791_240420
3,1.5,1.0075612352973466e-12,9.367170859405018e-13,7.084061121799651e-14,7798_240420
4,2.0,1.00756123529731e-12,9.131023694881872e-13,9.445541686701924e-14,7803_240420
5,2.5,1.007561313391899e-12,8.9735929473966e-13,1.1019869872764772e-13,7809_240420
6,3.0,1.0075612352545426e-12,8.658729365468726e-13,1.4168502812237039e-13,7815_240420
7,3.5,1.0075612918230007e-12,8.501298399756569e-13,1.5742828845686787e-13,7820_240420
8,4.0,1.0075612352972545e-12,8.186435036790193e-13,1.889146394632007e-13,7824_240420
9,4.5,1.0075612787729317e-12,8.0290039402218e-13,2.046578867049174e-13,7830_240420
10,5.0,1.0075613133918553e-12,7.87157276087387e-13,2.2040112508988056e-13,7835_240420
11,5.5,1.0075612713923246e-12,7.556709535442434e-13,2.518874906224288e-13,7837_240420
12,6.0,1.007561235297235e-12,7.241846378698876e-13,2.833738620594181e-13,7842_240420
13,6.5,1.0075612659437132e-12,7.084415151166733e-13,2.991170964719359e-13,7848_240420
14,7.0,1.0075612918229688e-12,6.926983881282911e-13,3.1486032611723103e-13,7852_240420
15,7.5,1.0075612621542402e-12,6.612120782887201e-13,3.4634670398058147e-13,7857_240420
16,8.0,1.0075612352972252e-12,6.297257720607657e-13,3.778330846556453e-13,7860_240420
17,8.5,1.0075612585668652e-12,6.139826419391835e-13,3.9357631169132484e-13,7866_240420
18,9.0,1.007561278772907e-12,5.982395092714135e-13,4.0931953566340615e-13,7871_240420
19,9.5,1.0075612973555263e-12,5.824963750336637e-13,4.25062758012065e-13,7877_240420
20,10.0,1.0075613133918345e-12,5.667532387829069e-13,4.408059778144127e-13,7881_240420
