,E,PS,PT,PG,SimID
0,0.1,1.58066435631994e-11,1.5775771212490024e-11,1.5144935103317564e-14,14120_250420
1,0.5,1.5806686050340656e-11,1.5706350640841422e-11,1.0008795250315742e-13,14131_250420
2,1.0,1.580668601226404e-11,1.560601519374897e-11,2.0042490473213602e-13,14141_250420
3,1.5,1.5806684048160834e-11,1.549795975034519e-11,3.084781609580327e-13,14149_250420
4,2.0,1.5806685998211375e-11,1.540534436153804e-11,4.01098871290662e-13,14158_250420
5,2.5,1.5806684807366267e-11,1.5297289691503877e-11,5.091529007746569e-13,14168_250420
6,3.0,1.5806684039739372e-11,1.5189235444437053e-11,6.172073534768654e-13,14175_250420
7,3.5,1.5806685127430302e-11,1.509661919397152e-11,7.098272014498832e-13,14184_250420
8,4.0,1.5806685990022074e-11,1.5004002717091264e-11,8.024468243237433e-13,14192_250420
9,4.5,1.5806684040695183e-11,1.4880511147685698e-11,9.259365553729693e-13,14200_250420
10,5.0,1.580668479992016e-11,1.4787894568675308e-11,1.0185560748800368e-12,14209_250420
11,5.5,1.5806683332960685e-11,1.46644034827272e-11,1.142046288296681e-12,14218_250420
12,6.0,1.580668404069078e-11,1.457178685001181e-11,1.234665756308863e-12,14224_250420
13,6.5,1.580668280518716e-11,1.4448296001616388e-11,1.35815620118136e-12,14231_250420
14,7.0,1.5806685119988697e-11,1.4386553253739713e-11,1.4199043561709575e-12,14239_250420
15,7.5,1.5806684038770346e-11,1.426306255060918e-11,1.5433949553287252e-12,14247_250420
16,8.0,1.5806685990114586e-11,1.4201319444243573e-11,1.6051427468610226e-12,14254_250420
17,8.5,1.5806684896742108e-11,1.407782873616094e-11,1.7286333338646628e-12,14260_250420
18,9.0,1.5806684040686352e-11,1.395433825466842e-11,1.852124158185026e-12,14267_250420
19,9.5,1.5806683192215574e-11,1.3830847793188627e-11,1.9756149900903653e-12,14270_250420
20,10.0,1.580668479991229e-11,1.3769104337423597e-11,2.0373624379751413e-12,14278_250420
