,E,PS,PT,PG,SimID
0,0.1,1.4517103148596614e-10,1.450292629005306e-10,1.390483067736138e-13,20155_250420
1,0.5,1.451682241438249e-10,1.4484925099507138e-10,3.1345502032543723e-13,20167_250420
2,1.0,1.4516821959562255e-10,1.4453027331810273e-10,6.324357723705817e-13,20178_250420
3,1.5,1.4516827660357902e-10,1.4424679828529459e-10,9.160352694359342e-13,20189_250420
4,2.0,1.4516821775101315e-10,1.438923252121859e-10,1.2704045282561578e-12,20199_250420
5,2.5,1.4516825154129247e-10,1.4360882696418875e-10,1.5539808076443687e-12,20209_250420
6,3.0,1.4516827449014476e-10,1.433253178804066e-10,1.837546245605517e-12,20219_250420
7,3.5,1.4516829190397425e-10,1.4304180325303713e-10,2.121106148543893e-12,20229_250420
8,4.0,1.4516821707755625e-10,1.4261643201173984e-10,2.546345055789204e-12,20238_250420
9,4.5,1.4516823607871106e-10,1.4233291896779874e-10,2.829906546052898e-12,20246_250420
10,5.0,1.4516825070833878e-10,1.4204940157202683e-10,3.1134636647895184e-12,20255_250420
11,5.5,1.4516826483150856e-10,1.4176588362452007e-10,3.3970202770681686e-12,20262_250420
12,6.0,1.4516827458471593e-10,1.4148236136283838e-10,3.680572519384427e-12,20271_250420
13,6.5,1.4516828299248617e-10,1.411988377544104e-10,3.964123416263559e-12,20279_250420
14,7.0,1.4516829123115914e-10,1.409153139489963e-10,4.247674144045392e-12,20288_250420
15,7.5,1.4516829778891122e-10,1.4063178848300775e-10,4.5312231909063515e-12,20293_250420
16,8.0,1.4516821657282038e-10,1.4006464645893217e-10,5.098226953033279e-12,20301_250420
17,8.5,1.451683092223743e-10,1.400647358512752e-10,5.098319602587199e-12,20309_250420
18,9.0,1.451682360780794e-10,1.3949760185627942e-10,5.665331436510057e-12,20316_250420
19,9.5,1.451683169577871e-10,1.3949767957662354e-10,5.665412316217741e-12,20323_250420
20,10.0,1.4516825020375613e-10,1.389305519528135e-10,6.23243054040455e-12,20331_250420
