,E,PS,PT,PG,SimID
0,0.1,1.3739471780462616e-12,1.3693349286082402e-12,4.607116102446348e-15,8303_240420
1,0.5,1.3739471936832456e-12,1.3511375234756136e-12,2.2804620467570716e-14,8313_240420
2,1.0,1.373947193682831e-12,1.3283278532675807e-12,4.561437592362755e-14,8322_240420
3,1.5,1.3739471936826926e-12,1.3055181830598242e-12,6.842413137996032e-14,8332_240420
4,2.0,1.373947193682625e-12,1.2827085128521383e-12,9.123388683636366e-14,8340_240420
5,2.5,1.3739471390414058e-12,1.255873556780035e-12,1.1806883861452253e-13,8347_240420
6,3.0,1.3739471936451914e-12,1.23708917240319e-12,1.3685339771187255e-13,8356_240420
7,3.5,1.3739471810964819e-12,1.212937745811738e-12,1.6100489094060312e-13,8363_240420
8,4.0,1.3739471936825218e-12,1.1914698320215619e-12,1.8247290866214534e-13,8370_240420
9,4.5,1.3739472002509183e-12,1.1700019127136727e-12,2.0394092036604405e-13,8377_240420
10,5.0,1.3739471390413206e-12,1.1377999745185937e-12,2.3614286685969967e-13,8383_240420
11,5.5,1.3739471524562946e-12,1.1163320613707395e-12,2.5761088541017605e-13,8387_240420
12,6.0,1.3739471936824856e-12,1.100231151191053e-12,2.737119304879938e-13,8395_240420
13,6.5,1.3739471730134597e-12,1.0733962289167653e-12,3.0054691623834564e-13,8400_240420
14,7.0,1.3739471811426144e-12,1.051928310562314e-12,3.220149295030026e-13,8406_240420
15,7.5,1.3739471882618653e-12,1.030460391196399e-12,3.4348294175775584e-13,8408_240420
16,8.0,1.3739471936824689e-12,1.008992470360563e-12,3.6495095231386183e-13,8414_240420
17,8.5,1.3739471991954037e-12,9.875245494216964e-13,3.86418962962299e-13,8419_240420
18,9.0,1.3739472038975602e-12,9.66056627740472e-13,4.078869727999575e-13,8425_240420
19,9.5,1.3739472085390873e-12,9.445887058706226e-13,4.29354982576987e-13,8429_240420
20,10.0,1.373947139041278e-12,9.016528099958386e-13,4.722909233501822e-13,8434_240420
