,E,PS,PT,PG,SimID
0,0.1,8.243683436986014e-13,8.19940584040064e-13,4.424722554277463e-15,7529_240420
1,0.5,8.243683276303672e-13,8.018270061717243e-13,2.2538335819128354e-14,7537_240420
2,1.0,8.243683275968892e-13,7.792856846814343e-13,4.507974117793419e-14,7544_240420
3,1.5,8.243682834250808e-13,7.535241340682379e-13,7.084130316873584e-14,7551_240420
4,2.0,8.243683275841937e-13,7.342030417546725e-13,9.016255194980645e-14,7557_240420
5,2.5,8.243683276040097e-13,7.11661720314399e-13,1.1270395736190622e-13,7565_240420
6,3.0,8.243682834250296e-13,6.826799847113526e-13,1.416857201158624e-13,7571_240420
7,3.5,8.243683458992395e-13,6.697992810431321e-13,1.545665856713774e-13,7575_240420
8,4.0,8.243683276301087e-13,6.440377559610224e-13,1.8032817356485661e-13,7580_240420
9,4.5,8.243683129573564e-13,6.182762347180173e-13,2.0608976505471448e-13,7582_240420
10,5.0,8.243683276301014e-13,5.989551130437456e-13,2.2541098434941703e-13,7589_240420
11,5.5,8.243682915047553e-13,5.667532004095192e-13,2.5761295592733356e-13,7593_240420
12,6.0,8.24368283425004e-13,5.409916859976589e-13,2.8337455401019234e-13,7598_240420
13,6.5,8.243683168397837e-13,5.281109529754864e-13,2.96255390506277e-13,7604_240420
14,7.0,8.243683458980022e-13,5.152302161862514e-13,3.091362226458006e-13,7607_240420
15,7.5,8.243683187156193e-13,4.830283117474332e-13,3.4133820316668024e-13,7614_240420
16,8.0,8.2436832763009e-13,4.637071842919256e-13,3.6065941670310857e-13,7618_240420
17,8.5,8.243683195523724e-13,4.379456697621978e-13,3.86421014788001e-13,7623_240420
18,9.0,8.243683129573396e-13,4.121841564786698e-13,4.121826143555782e-13,7624_240420
19,9.5,8.243683070126248e-13,3.8642264391216783e-13,4.3794421457347357e-13,7629_240420
20,10.0,8.243683276042459e-13,3.735418984456739e-13,4.508250382463997e-13,7635_240420
