,E,PS,PT,PG,SimID
0,0.1,8.634916338349516e-14,8.491563235076136e-14,1.4334343211773452e-15,3699_240420
1,0.5,8.6349162410553e-14,7.89285312658961e-14,7.420540362559475e-15,3706_240420
2,1.0,8.634916240888252e-14,7.150790011985583e-14,1.484118004061488e-14,3712_240420
3,1.5,8.63491632828899e-14,6.476187246216742e-14,2.1587216987100346e-14,3714_240420
4,2.0,8.634916241055149e-14,5.666663783192442e-14,2.968245940173563e-14,3719_240420
5,2.5,8.634916397219535e-14,5.1269816108490987e-14,3.507928982136195e-14,3724_240420
6,3.0,8.634916328288956e-14,4.317458164144478e-14,4.3174532419029854e-14,3725_240420
7,3.5,8.634916426197694e-14,3.777775936461491e-14,4.8571362256099694e-14,3729_240420
8,4.0,8.634916241055125e-14,2.6984113253297267e-14,5.936501812063894e-14,3733_240420
9,4.5,8.634916328288943e-14,2.1587290820722358e-14,6.476184785095958e-14,3735_240420
10,5.0,8.634916397219521e-14,1.6190468244786602e-14,7.015867739824781e-14,3739_240420
11,5.5,8.634916359402818e-14,8.09523408694014e-15,7.825392030705449e-14,3744_240420
12,6.0,8.634916411885915e-14,2.6984113787143486e-15,8.365074968986792e-14,3749_240420
13,6.5,8.634914007030415e-14,0.0,8.626481461939818e-14,3759_240420
