,E,PS,PT,PG,SimID
0,0.1,9.617486004659182e-10,9.608093928482758e-10,9.001748383690635e-13,27192_250420
1,0.5,9.615873263284493e-10,9.597092260817142e-10,7.389007009001604e-13,27202_250420
2,1.0,9.616448199820648e-10,9.588275011735235e-10,2.6748859002195326e-12,27212_250420
3,1.5,9.616458117431217e-10,9.575372175767386e-10,3.967340598947952e-12,27225_250420
4,2.0,9.616463190575768e-10,9.562464495902124e-10,5.2593108510744376e-12,27237_250420
5,2.5,9.616459054992746e-10,9.548373773597533e-10,6.667765952050115e-12,27249_250420
6,3.0,9.6164437069981e-10,9.531924182229562e-10,8.309911255076387e-12,27259_250420
7,3.5,9.61646459717802e-10,9.522553810096203e-10,9.251246045920475e-12,27268_250420
8,4.0,9.61644323791151e-10,9.503750543717234e-10,1.1127601664973352e-11,27276_250420
9,4.5,9.616459225401088e-10,9.494375270391113e-10,1.2068446186783066e-11,27286_250420
10,5.0,9.616472313711312e-10,9.48499710629729e-10,1.3009000790657467e-11,27295_250420
11,5.5,9.616456155718433e-10,9.466199028285333e-10,1.4885876537073522e-11,27301_250420
12,6.0,9.61646711245425e-10,9.456818732657645e-10,1.5826217983507023e-11,27311_250420
13,6.5,9.616476406470777e-10,9.447436782138282e-10,1.676639315801174e-11,27320_250420
14,7.0,9.616463786952749e-10,9.428642228613827e-10,1.864362275191291e-11,27328_250420
15,7.5,9.61647193926369e-10,9.41925913582176e-10,1.958368375585896e-11,27338_250420
16,8.0,9.616460887916536e-10,9.400466160941848e-10,2.1461070166847325e-11,27348_250420
17,8.5,9.616468178242331e-10,9.391082205314776e-10,2.240104497227896e-11,27355_250420
18,9.0,9.616458670995725e-10,9.372290775052474e-10,2.4278585793322252e-11,27364_250420
19,9.5,9.616465492305936e-10,9.362906343583026e-10,2.5218513697195204e-11,27374_250420
20,10.0,9.616471729715763e-10,9.353521330856348e-10,2.615838321103001e-11,27382_250420
