,E,PS,PT,PG,SimID
0,0.1,1.161364222389617e-10,1.1602300776411896e-10,1.1083563272656474e-13,19619_250420
1,0.5,1.161346061521636e-10,1.158227212235323e-10,3.074992884122472e-13,19631_250420
2,1.0,1.1613460251963818e-10,1.1551083268188622e-10,6.193923940756297e-13,19642_250420
3,1.5,1.1613463924227668e-10,1.152273373731964e-10,9.029716059766827e-13,19649_250420
4,2.0,1.1613460130819067e-10,1.1488706164570035e-10,1.2431846590057365e-12,19659_250420
5,2.5,1.1613457905873467e-10,1.1454680161066604e-10,1.583413396664785e-12,19668_250420
6,3.0,1.1613463883788048e-10,1.143200351060386e-10,1.8103071672206436e-12,19674_250420
7,3.5,1.1613461718068487e-10,1.1397977565096513e-10,2.1505364971400814e-12,19684_250420
8,4.0,1.1613460063526395e-10,1.136395213247407e-10,2.490770938834226e-12,19693_250420
9,4.5,1.1613463843427476e-10,1.1341273284597145e-10,2.7176427292550798e-12,19700_250420
10,5.0,1.161345788424366e-10,1.1295902395221372e-10,3.1712511202369883e-12,19708_250420
11,5.5,1.1613461179410257e-10,1.1273223058919722e-10,3.398118063313012e-12,19717_250420
12,6.0,1.1613463829967382e-10,1.1250543085280901e-10,3.624978560294285e-12,19722_250420
13,6.5,1.1613459269771905e-10,1.1205173592318985e-10,4.07860094115959e-12,19730_250420
14,7.0,1.1613461637374705e-10,1.1182493334425253e-10,4.3054586085976374e-12,19739_250420
15,7.5,1.161346381651517e-10,1.1159812886182546e-10,4.53231439141233e-12,19746_250420
16,8.0,1.1613460022473727e-10,1.1114444162133059e-10,4.985944433817967e-12,19754_250420
17,8.5,1.1613462080688463e-10,1.1091763588782536e-10,5.212799007375386e-12,19763_250420
18,9.0,1.1613463789626489e-10,1.1069082674487747e-10,5.439650088165679e-12,19769_250420
19,9.5,1.1613460709115675e-10,1.1023714657480894e-10,5.893287265877604e-12,19777_250420
20,10.0,1.1613457830445105e-10,1.0978346855342638e-10,6.3469264619920015e-12,19784_250420
