,E,PS,PT,PG,SimID
0,0.1,1.9262983872560115e-13,1.9056057287991597e-13,2.0688890005338302e-15,4798_240420
1,0.5,1.9262991688887685e-13,1.820954683090164e-13,1.0534162363837184e-14,4805_240420
2,1.0,1.9262991637027242e-13,1.7156101926727388e-13,2.1068626983044975e-14,4811_240420
3,1.5,1.9262991689277484e-13,1.6102657115255398e-13,3.1603092643359605e-14,4818_240420
4,2.0,1.92629916892774e-13,1.504921225724797e-13,4.2137557781170984e-14,4823_240420
5,2.5,1.9262991689277365e-13,1.3995767399240585e-13,5.267202291898283e-14,4830_240420
6,3.0,1.926299168927732e-13,1.29423225412332e-13,6.320648805679458e-14,4836_240420
7,3.5,1.9262991689277297e-13,1.188887768322583e-13,7.374095319460657e-14,4843_240420
8,4.0,1.9262991689277277e-13,1.0835432825218469e-13,8.427541833241858e-14,4847_240420
9,4.5,1.926299168927726e-13,9.781987967211108e-14,9.480988347023062e-14,4854_240420
10,5.0,1.9262991689277254e-13,8.728543109203756e-14,1.0534434860804279e-13,4860_240420
11,5.5,1.9262991689277251e-13,7.675098251196405e-14,1.1587881374585497e-13,4867_240420
12,6.0,1.9262991688913373e-13,6.621653393063971e-14,1.264132788800284e-13,4872_240420
13,6.5,1.926299168887945e-13,5.568208535066716e-14,1.369477440175014e-13,4879_240420
14,7.0,1.9262991632056712e-13,4.514763663763292e-14,1.4748220858708621e-13,4885_240420
15,7.5,1.9262983770920305e-13,3.611809457047557e-14,1.5651167152241832e-13,4889_240420
16,8.0,1.926299168927719e-13,2.407873961159649e-14,1.685511394349154e-13,4892_240420
17,8.5,1.9262983752740504e-13,1.5049206056828518e-14,1.7758060161624473e-13,4898_240420
18,9.0,1.926299168927719e-13,3.009842451449561e-15,1.8962006971053985e-13,4904_240420
19,9.5,1.9262984157385178e-13,7.524603186478585e-16,1.9187737977829376e-13,4912_240420
20,10.0,1.9262984704278836e-13,0.0,1.9244173159389885e-13,4922_240420
