,E,PS,PT,PG,SimID
0,0.1,4.421290162652699e-14,4.326301506814457e-14,9.498512550780156e-16,2865_240420
1,0.5,4.4212901289969596e-14,3.9377115211379174e-14,4.8357536464950775e-15,2871_240420
2,1.0,4.4212901436515825e-14,3.454132924727799e-14,9.671543854520638e-15,2876_240420
3,1.5,4.421290143715294e-14,2.970554315308713e-14,1.450733391663708e-14,2882_240420
4,2.0,4.421290143605084e-14,2.4869757057778598e-14,1.9343123977014302e-14,2886_240420
5,2.5,4.421290114666054e-14,1.9343144251663988e-14,2.4869740900743238e-14,2890_240420
6,3.0,4.4212901289823947e-14,1.519818481837698e-14,2.901470395374606e-14,2895_240420
7,3.5,4.4212901657434605e-14,1.1053225414358651e-14,3.315966723119614e-14,2897_240420
8,4.0,4.4212901436050763e-14,5.5266126795063454e-15,3.8686284222931534e-14,2900_240420
9,4.5,4.421290160132729e-14,1.3816531750414778e-15,4.2831247298047486e-14,2905_240420
10,5.0,4.42128929933599e-14,0.0,4.4169716296382404e-14,2915_240420
