,E,PS,PT,PG,SimID
0,0.1,3.7580484364314774e-13,3.726853698433755e-13,3.118454111234779e-15,6130_240420
1,0.5,3.7580484729486817e-13,3.6039097660503957e-13,1.541288814140825e-14,6139_240420
2,1.0,3.7580484577628225e-13,3.449771045211966e-13,3.0826799336106774e-14,6147_240420
3,1.5,3.7580484220183636e-13,3.288292369266068e-13,4.697470431843507e-14,6150_240420
4,2.0,3.758048472948217e-13,3.1414936453551505e-13,6.165462628121511e-14,6157_240420
5,2.5,3.758048502927042e-13,2.9946949007699864e-13,7.633454614889234e-14,6163_240420
6,3.0,3.758048421903092e-13,2.818536316427319e-13,9.395043829025092e-14,6165_240420
7,3.5,3.7580483649418865e-13,2.642377756599764e-13,1.1156633283788404e-13,6171_240420
8,4.0,3.758048472948141e-13,2.5249388177620323e-13,1.2331027713434529e-13,6177_240420
9,4.5,3.7580484219260944e-13,2.348780263703809e-13,1.409261722758942e-13,6180_240420
10,5.0,3.7580485030166414e-13,2.231341298666131e-13,1.5267011388078468e-13,6185_240420
11,5.5,3.7580484590450797e-13,2.0551827510402779e-13,1.7028600972738217e-13,6191_240420
12,6.0,3.7580484220182126e-13,1.8790242110091063e-13,1.8790190626844907e-13,6192_240420
13,6.5,3.758048483691938e-13,1.761585226730596e-13,1.9964584593165737e-13,6197_240420
14,7.0,3.7580483649418386e-13,1.5267071482576218e-13,2.2313370104831894e-13,6202_240420
15,7.5,3.758048421759844e-13,1.4092681581599415e-13,2.348776402259553e-13,6205_240420
16,8.0,3.7580484729481016e-13,1.29182916257591e-13,2.4662157884061676e-13,6210_240420
17,8.5,3.758048518350202e-13,1.174390161984438e-13,2.583655168766626e-13,6214_240420
18,9.0,3.7580484220181945e-13,9.395121055045486e-14,2.818533742351334e-13,6216_240420
19,9.5,3.7580484529985187e-13,8.220730990934259e-14,2.9359731082900155e-13,6221_240420
20,10.0,3.7580485030166106e-13,7.046340943156145e-14,3.053412493266465e-13,6225_240420
