,E,PS,PT,PG,SimID
0,0.1,1.8441142946437626e-11,1.8405125089120366e-11,1.772788038129935e-14,14448_250420
1,0.5,1.8441130868518672e-11,1.833757959655189e-11,1.0325951855595808e-13,14460_250420
2,1.0,1.844113080772849e-11,1.8234028264477634e-11,2.0681237724752229e-13,14471_250420
3,1.5,1.8441132162285886e-11,1.8134980554122937e-11,3.05864350439629e-13,14481_250420
4,2.0,1.8441134810712876e-11,1.8044938555013967e-11,3.9591301580726544e-13,14490_250420
5,2.5,1.8441129982760696e-11,1.7918871418795795e-11,5.219726115719925e-13,14500_250420
6,3.0,1.8441132059125455e-11,1.7828828846224805e-11,6.120207048773968e-13,14509_250420
7,3.5,1.844113138076338e-11,1.772077468620231e-11,7.200752468440981e-13,14516_250420
8,4.0,1.844113480201782e-11,1.7648742290993615e-11,7.921154816510536e-13,14524_250420
9,4.5,1.8441130338770452e-11,1.7504666688754764e-11,9.361846455087217e-13,14532_250420
10,5.0,1.844112997406997e-11,1.7396612846632416e-11,1.0442395011370162e-12,14541_250420
11,5.5,1.8441129678829982e-11,1.728855907390311e-11,1.152294426225804e-12,14545_250420
12,6.0,1.8441132083342528e-11,1.7216525655933065e-11,1.2243336442908656e-12,14553_250420
13,6.5,1.8441134185500498e-11,1.7144491938082494e-11,1.2963725600013567e-12,14560_250420
14,7.0,1.8441131380747956e-11,1.700041799162702e-11,1.4404433823538479e-12,14566_250420
15,7.5,1.844113102480826e-11,1.689236416139663e-11,1.5484982467429282e-12,14575_250420
16,8.0,1.844113478466737e-11,1.6856349764110016e-11,1.5845204133782978e-12,14582_250420
17,8.5,1.8441132379476306e-11,1.6712276218900403e-11,1.7285916352922672e-12,14587_250420
18,9.0,1.844113033875839e-11,1.656820303872824e-11,1.8726632216793873e-12,14594_250420
19,9.5,1.844113170964738e-11,1.6496168599645507e-11,1.944701406120893e-12,14602_250420
20,10.0,1.8441129875969142e-11,1.6352095632207012e-11,2.0887731995476897e-12,14610_250420
