,E,PS,PT,PG,SimID
0,0.1,3.330531962768763e-11,3.327279490148871e-11,3.195132611390284e-14,16070_250420
1,0.5,3.330518891724729e-11,3.315882822376329e-11,1.4565911914913192e-13,16081_250420
2,1.0,3.330518872603777e-11,3.3012467340750326e-11,2.9202271812249334e-13,16091_250420
3,1.5,3.330518088939643e-11,3.2849836619424215e-11,4.546413150176795e-13,16100_250420
4,2.0,3.330518872587198e-11,3.2719745955300006e-11,5.847502983224521e-13,16109_250420
5,2.5,3.330518403242997e-11,3.255711837545156e-11,7.473720384169727e-13,16119_250420
6,3.0,3.330518082565651e-11,3.239449228745496e-11,9.099952651800388e-13,16127_250420
7,3.5,3.3305185370344217e-11,3.226439832752096e-11,1.0401009566969685e-12,16132_250420
8,4.0,3.3305188683371625e-11,3.213430314372184e-11,1.170205416553601e-12,16140_250420
9,4.5,3.330518082561883e-11,3.193914801831806e-11,1.3653492790446428e-12,16149_250420
10,5.0,3.330518403077233e-11,3.180905271688998e-11,1.4954536310273641e-12,16158_250420
11,5.5,3.330517791612808e-11,3.16138993500747e-11,1.690599236626949e-12,16166_250420
12,6.0,3.3305180825600015e-11,3.148380374920001e-11,1.8207032929281054e-12,16173_250420
13,6.5,3.3305183204232345e-11,3.1353707625859354e-11,1.9508068183896585e-12,16181_250420
14,7.0,3.330518530667007e-11,3.122361122500319e-11,2.0809100676566034e-12,16185_250420
15,7.5,3.3305187090593615e-11,3.109351451035888e-11,2.21101299840937e-12,16193_250420
16,8.0,3.33051886833302e-11,3.0963417604033543e-11,2.3411157379751805e-12,16200_250420
17,8.5,3.3305179020334557e-11,3.070321190937092e-11,2.6013083686379845e-12,16206_250420
18,9.0,3.3305180804372234e-11,3.057311519151357e-11,2.731411299504885e-12,16214_250420
19,9.5,3.330518240765448e-11,3.044301829449667e-11,2.861514049616352e-12,16221_250420
20,10.0,3.330518401112027e-11,3.031292138512118e-11,2.9916167999113643e-12,16229_250420
