,E,PS,PT,PG,SimID
0,0.1,2.189675728430512e-10,2.1875373732269665e-10,2.033354869274805e-13,22600_250420
1,0.5,2.1895968988594808e-10,2.1831820641948535e-10,6.231440984580236e-13,22610_250420
2,1.0,2.189596662361174e-10,2.1767669944176514e-10,1.2646578015778385e-12,22619_250420
3,1.5,2.1895965694601562e-10,2.1703520683613853e-10,1.9061858644265756e-12,22629_250420
4,2.0,2.1895965248401173e-10,2.1639371905646472e-10,2.5477187553731795e-12,22637_250420
5,2.5,2.189596520261311e-10,2.1575223524840457e-10,3.1892556504430606e-12,22647_250420
6,3.0,2.1895965093269229e-10,2.1511075081864106e-10,3.8307919099547765e-12,22656_250420
7,3.5,2.1895964665516975e-10,2.1446926327649926e-10,4.472324985382733e-12,22666_250420
8,4.0,2.189596467527624e-10,2.1382778003199453e-10,5.113862435925902e-12,22673_250420
9,4.5,2.1895964710781017e-10,2.131862970375847e-10,5.755400143924172e-12,22683_250420
10,5.0,2.189596465612863e-10,2.125448131659361e-10,6.39693695035082e-12,22692_250420
11,5.5,2.1895964437643807e-10,2.1190332771196301e-10,7.038472118453091e-12,22702_250420
12,6.0,2.1895964437617058e-10,2.1126184437857085e-10,7.680009471136121e-12,22710_250420
13,6.5,2.189596435726169e-10,2.1062036027248794e-10,8.321546020532958e-12,22720_250420
14,7.0,2.1895964382961893e-10,2.099788771881697e-10,8.963083630485482e-12,22729_250420
15,7.5,2.1895977386422047e-10,2.0955134608099226e-10,9.390905233720706e-12,22737_250420
16,8.0,2.189596427370398e-10,2.0869590948374106e-10,1.0246157243807354e-11,22743_250420
17,8.5,2.1895952962310607e-10,2.078404910094327e-10,1.1101427267140997e-11,22751_250420
18,9.0,2.1895964167438242e-10,2.0741294182045992e-10,1.1529230887051e-11,22760_250420
19,9.5,2.1895954329650505e-10,2.0655753791447645e-10,1.2384515646440985e-11,22769_250420
20,10.0,2.1895964273659857e-10,2.06129976170001e-10,1.2812306655168167e-11,22777_250420
