,E,PS,PT,PG,SimID
0,0.1,1.3158276134332365e-10,1.3145426255294931e-10,1.239210655860169e-13,20674_250420
1,0.5,1.315807212302839e-10,1.3113098243701632e-10,4.4313911549284847e-13,20685_250420
2,1.0,1.3158071632121584e-10,1.3068123876823878e-10,8.928956345499968e-13,20695_250420
3,1.5,1.3158071488922126e-10,1.3023149857443922e-10,1.3426556306806097e-12,20706_250420
4,2.0,1.3158071407104144e-10,1.297817589958514e-10,1.792416240625989e-12,20715_250420
5,2.5,1.3158071366187952e-10,1.293320198248845e-10,2.242177259589279e-12,20726_250420
6,3.0,1.3158071345722588e-10,1.2888228085702888e-10,2.6919384830608547e-12,20736_250420
7,3.5,1.3158075087428085e-10,1.2849682702566489e-10,3.0774856956516997e-12,20743_250420
8,4.0,1.3158071345686513e-10,1.2798280332327896e-10,3.5914613389504815e-12,20751_250420
9,4.5,1.3158068625712893e-10,1.2746878981159365e-10,4.105447199928814e-12,20756_250420
10,5.0,1.315807134490454e-10,1.2708332578233e-10,4.490984187381168e-12,20766_250420
11,5.5,1.3158073779149217e-10,1.26697858850011e-10,4.87651832536383e-12,20775_250420
12,6.0,1.3158071345650432e-10,1.2618384825613988e-10,5.390507051090513e-12,20784_250420
13,6.5,1.3158069402858452e-10,1.256698425390192e-10,5.904500683885206e-12,20793_250420
14,7.0,1.3158075067512781e-10,1.2541290298723119e-10,6.1615638607857656e-12,20799_250420
15,7.5,1.3158072981693337e-10,1.2489889588091723e-10,6.675556063305827e-12,20807_250420
16,8.0,1.3158071324458603e-10,1.2438489298902273e-10,7.189552551673011e-12,20814_250420
17,8.5,1.3158069934502732e-10,1.2387089274277963e-10,7.703551712828814e-12,20822_250420
18,9.0,1.3158068625664374e-10,1.233568933656035e-10,8.217551685159766e-12,20826_250420
19,9.5,1.3158072797513253e-10,1.230999388673603e-10,8.47459993400579e-12,20835_250420
20,10.0,1.3158071304748618e-10,1.2258593774150568e-10,8.98859806707398e-12,20844_250420
