,E,PS,PT,PG,SimID
0,0.1,3.789677271202844e-14,3.69345499673871e-14,9.621924975664415e-16,2822_240420
1,0.5,3.7896772849842455e-14,3.3159676243612146e-14,4.737069571127069e-15,2825_240420
2,1.0,3.789677284984225e-14,2.8422579637381685e-14,9.474170039514778e-15,2827_240420
3,1.5,3.789677284984222e-14,2.368548303115139e-14,1.4211270507902665e-14,2830_240420
4,2.0,3.7896772849842165e-14,1.8948386424921082e-14,1.8948370976290518e-14,2831_240420
5,2.5,3.7896772849002463e-14,1.4211289818375923e-14,2.3685471443838732e-14,2834_240420
6,3.0,3.78967727639219e-14,9.474193190980476e-15,2.842257182714608e-14,2836_240420
7,3.5,3.7896772849189865e-14,4.737096606148733e-15,3.3159672380801956e-14,2839_240420
8,4.0,3.789677291151158e-14,2.960685383711842e-16,3.760070413223734e-14,2846_240420
9,4.5,3.789676599909887e-14,0.0,3.785975740168959e-14,2856_240420
