,E,PS,PT,PG,SimID
0,0.1,8.842580325610345e-14,8.747591669768827e-14,9.49815179700657e-16,3385_240420
1,0.5,8.842580287430756e-14,8.359001677961886e-14,4.835717525879215e-15,3392_240420
2,1.0,8.84258028729324e-14,7.875423068370542e-14,9.671507585983394e-15,3398_240420
3,1.5,8.842580287430615e-14,7.39184445902403e-14,1.4507297648836457e-14,3405_240420
4,2.0,8.842580287293189e-14,6.908265849447804e-14,1.9343087708941523e-14,3410_240420
5,2.5,8.842580229332125e-14,6.355604539832464e-14,2.4869704342450112e-14,3415_240420
6,3.0,8.842580287430586e-14,5.941108630617425e-14,2.9014667833274146e-14,3421_240420
7,3.5,8.842580331629849e-14,5.5266127072686556e-14,3.3159631185106197e-14,3424_240420
8,4.0,8.842580287040083e-14,4.9739514114600465e-14,3.868624795232777e-14,3428_240420
9,4.5,8.842580227687741e-14,4.4212901138438705e-14,4.421286457192358e-14,3429_240420
10,5.0,8.842580229332107e-14,3.868628850332797e-14,4.973948180148647e-14,3433_240420
11,5.5,8.842580205897508e-14,3.3159675772115656e-14,5.526609878025971e-14,3436_240420
12,6.0,8.842580287210155e-14,3.039636973728491e-14,5.80294081999458e-14,3441_240420
13,6.5,8.842580265392663e-14,2.4869756996416866e-14,6.355602519489009e-14,3446_240420
14,7.0,8.842580331453448e-14,2.210645082863362e-14,6.631933446205757e-14,3448_240420
15,7.5,8.842580308630801e-14,1.6579838078682752e-14,7.184595144695032e-14,3452_240420
16,8.0,8.84258026309101e-14,1.1053225328863762e-14,7.737256820467164e-14,3455_240420
17,8.5,8.842580271990825e-14,5.526612669994265e-15,8.289918550678902e-14,3459_240420
18,9.0,8.842580320070096e-14,2.763306350021905e-15,8.566249459414134e-14,3464_240420
19,9.5,8.842580368803513e-14,0.0,8.833945029408014e-14,3474_240420
