,E,PS,PT,PG,SimID
0,0.1,1.7123856423122746e-11,1.7090411391046336e-11,1.6399576023630763e-14,14288_250420
1,0.5,1.7123909903976916e-11,1.70235744943833e-11,1.0006721546577475e-13,14297_250420
2,1.0,1.712390986363778e-11,1.6923239044923275e-11,2.004041654322028e-13,14305_250420
3,1.5,1.712390983140929e-11,1.6822903603904046e-11,3.0074112350928057e-13,14314_250420
4,2.0,1.7123909830376644e-11,1.672256819372719e-11,4.0107811278220133e-13,14321_250420
5,2.5,1.7123909831384857e-11,1.6622232785543503e-11,5.014151040959823e-13,14330_250420
6,3.0,1.712390983137873e-11,1.6521897376369322e-11,6.017520943954208e-13,14338_250420
7,3.5,1.7123909831374363e-11,1.64215619671969e-11,7.02089084696622e-13,14347_250420
8,4.0,1.7123909831371096e-11,1.6321226558025575e-11,8.024260749989205e-13,14353_250420
9,4.5,1.712390669332531e-11,1.6187443046034083e-11,9.36205590693888e-13,14360_250420
10,5.0,1.7123909823316987e-11,1.6120555732107008e-11,1.0031000475559445e-12,14368_250420
11,5.5,1.712390728346094e-11,1.598677281541861e-11,1.1368801614406498e-12,14376_250420
12,6.0,1.7123909769308817e-11,1.591988486365429e-11,1.2037739741589073e-12,14383_250420
13,6.5,1.7123907709733762e-11,1.5786102419910813e-11,1.3375545683246075e-12,14389_250420
14,7.0,1.7123909823311746e-11,1.5719214095618205e-11,1.4044480087729691e-12,14397_250420
15,7.5,1.7123907944659454e-11,1.5585431840256458e-11,1.5382287838614317e-12,14405_250420
16,8.0,1.71239098233101e-11,1.551854327737478e-11,1.605121989382459e-12,14410_250420
17,8.5,1.7123908202611405e-11,1.5384761275783685e-11,1.7389030224245161e-12,14417_250420
18,9.0,1.712390674318063e-11,1.525097944314525e-11,1.872684216734497e-12,14423_250420
19,9.5,1.7123908347791845e-11,1.518409060526855e-11,1.9395771482160898e-12,14431_250420
20,10.0,1.7123909823307817e-11,1.5117201640888932e-11,2.0064699506024403e-12,14438_250420
