,E,PS,PT,PG,SimID
0,0.1,8.301002960850002e-12,8.25641749572825e-12,4.450638081231734e-14,2730_240420
1,2.0,8.301004255242139e-12,7.457933510569108e-12,8.430004716047598e-13,2737_240420
2,4.0,8.301004255240517e-12,6.614862765894786e-12,1.686079160188232e-12,2743_240420
3,6.0,8.301003674917179e-12,5.70694002650556e-12,2.5940094752642275e-12,2747_240420
4,8.0,8.301004255239698e-12,4.9287212765485705e-12,3.3722365373576036e-12,2752_240420
5,10.0,8.301003204449339e-12,3.891095252085627e-12,4.409870795595054e-12,2757_240420
6,12.0,8.301003674916634e-12,3.1128763780937378e-12,5.188097747833206e-12,2760_240420
7,14.0,8.301003022880805e-12,2.0752507557202012e-12,6.225732404825186e-12,2762_240420
8,16.0,8.301004254745813e-12,1.5564382977648399e-12,6.7445512912040985e-12,2766_240420
9,18.0,8.30100367491645e-12,5.188127296822781e-13,7.782186020402545e-12,2770_240420
10,20.0,8.301004615867025e-12,0.0,8.292898090015245e-12,2780_240420
