,E,PS,PT,PG,SimID
0,0.1,2.1492157893056634e-14,2.107238918420787e-14,4.1975997721132394e-16,1819_240420
1,0.5,2.14921577838764e-14,1.9309360508951454e-14,2.182789175731299e-15,1826_240420
2,1.0,2.1492157783570938e-14,1.712656323378309e-14,4.365587365911802e-15,1832_240420
3,1.5,2.1492157712370688e-14,1.4775858427254847e-14,6.716293038311825e-15,1836_240420
4,2.0,2.1492157783876312e-14,1.276096868417656e-14,8.731183747189114e-15,1841_240420
5,2.5,2.149215782856509e-14,1.0746078914282545e-14,1.0746074429249555e-14,1842_240420
6,3.0,2.149215771251608e-14,8.05955914219353e-15,1.343259516302943e-14,1845_240420
7,3.5,2.1492157752006947e-14,6.044669367751954e-15,1.544748583989196e-14,1850_240420
8,4.0,2.149215778358797e-14,4.0297795844227446e-15,1.7462376508844646e-14,1854_240420
9,4.5,2.149215771254478e-14,1.3432598570340487e-15,2.014889728763034e-14,1858_240420
10,5.0,2.1492157849715353e-14,1.679074832009012e-16,2.1324250296601047e-14,1865_240420
11,5.5,2.1492158079389537e-14,0.0,2.147116963525025e-14,1875_240420
