,E,PS,PT,PG,SimID
0,0.1,1.6917872140976065e-10,1.6901350781463392e-10,1.6021248124140346e-13,21035_250420
1,0.5,1.6917519276574117e-10,1.687208648554816e-10,4.4581618387384526e-13,21047_250420
2,1.0,1.6917523956416494e-10,1.6828723476664796e-10,8.795615022754947e-13,21060_250420
3,1.5,1.691752532367344e-10,1.6785357157082242e-10,1.3132736948228058e-12,21067_250420
4,2.0,1.6917523508391721e-10,1.673992255359171e-10,1.7676063724586387e-12,21079_250420
5,2.5,1.6917522378760487e-10,1.6694488636462376e-10,2.22194590659931e-12,21090_250420
6,3.0,1.6917525165785486e-10,1.6653188835070087e-10,2.6350199863520363e-12,21096_250420
7,3.5,1.6917521221752142e-10,1.6603621902207913e-10,3.130635997421849e-12,21106_250420
8,4.0,1.691751806664536e-10,1.6554055764432276e-10,3.626259897757321e-12,21115_250420
9,4.5,1.6917525113156122e-10,1.6521020618316526e-10,3.956767330467141e-12,21122_250420
10,5.0,1.691752227351635e-10,1.6471454791695118e-10,4.4523943854727026e-12,21132_250420
11,5.5,1.6917520038547004e-10,1.6421889568667697e-10,4.948027487182526e-12,21141_250420
12,6.0,1.691752511202442e-10,1.6388852452273657e-10,5.278515189558866e-12,21146_250420
13,6.5,1.691751643640073e-10,1.6322759999183516e-10,5.939302368526334e-12,21154_250420
14,7.0,1.691752111654825e-10,1.6289722481363843e-10,6.269786137603734e-12,21163_250420
15,7.5,1.6917525085723722e-10,1.625668426206264e-10,6.600262796960643e-12,21170_250420
16,8.0,1.6917517987728924e-10,1.6190593386693697e-10,7.261065752217025e-12,21178_250420
17,8.5,1.6917521773891832e-10,1.6157554975455284e-10,7.591540581448322e-12,21187_250420
18,9.0,1.6917525086802086e-10,1.6124516098358238e-10,7.922010678153041e-12,21193_250420
19,9.5,1.69175191708589e-10,1.605842640046372e-10,8.582825453925552e-12,21201_250420
20,10.0,1.6917522272561312e-10,1.6025387308969212e-10,8.913293438551854e-12,21210_250420
