,E,PS,PT,PG,SimID
0,0.1,2.443714649782957e-10,2.441328209695278e-10,2.336187525515695e-13,21799_250420
1,0.5,2.443505068480974e-10,2.438732597644097e-10,2.126606223532847e-13,21809_250420
2,1.0,2.443642132753356e-10,2.434693247989855e-10,8.826515824563864e-13,21821_250420
3,1.5,2.4436413465749815e-10,2.4299197276855225e-10,1.359870806702533e-12,21833_250420
4,2.0,2.443642071953643e-10,2.4257443028719515e-10,1.7775789563918182e-12,21844_250420
5,2.5,2.4436416237928856e-10,2.4209711204471507e-10,2.254831982399615e-12,21855_250420
6,3.0,2.443641319957336e-10,2.4161980824773463e-10,2.732099440928258e-12,21866_250420
7,3.5,2.443642360577775e-10,2.4126195571720026e-10,3.0901768845348276e-12,21876_250420
8,4.0,2.44364202257703e-10,2.407846485136937e-10,3.5674409265438544e-12,21886_250420
9,4.5,2.4436417833022595e-10,2.4030735115091553e-10,4.044714841150402e-12,21896_250420
10,5.0,2.4436415820140866e-10,2.3983005760978097e-10,4.521992554416689e-12,21906_250420
11,5.5,2.443641422498923e-10,2.3935276823890817e-10,4.999274444983834e-12,21916_250420
12,6.0,2.44364126300193e-10,2.388754789321222e-10,5.476556337368112e-12,21926_250420
13,6.5,2.443642516296176e-10,2.3863696448204844e-10,5.715330587834503e-12,21933_250420
14,7.0,2.443642333989285e-10,2.3815967278528386e-10,6.192610199228972e-12,21942_250420
15,7.5,2.4436421364041325e-10,2.376823796736832e-10,6.669888282797305e-12,21950_250420
16,8.0,2.4436420111724035e-10,2.372050936626337e-10,7.147173601708004e-12,21959_250420
17,8.5,2.4436418820428387e-10,2.367278073229e-10,7.624458530835037e-12,21964_250420
18,9.0,2.4436417529228945e-10,2.3625052103453766e-10,8.101743460924206e-12,21973_250420
19,9.5,2.4436416617645175e-10,2.357732384593109e-10,8.579032187170088e-12,21981_250420
20,10.0,2.443641563022351e-10,2.3529595518945686e-10,9.056320155036977e-12,21990_250420
