,E,PS,PT,PG,SimID
0,0.1,1.963581618363454e-12,1.9568701577538134e-12,6.701487436205794e-15,9179_250420
1,0.5,1.963581526428044e-12,1.9290654449088013e-12,3.4506159732491436e-14,9188_250420
2,1.0,1.9635815321152562e-12,1.8945493688768293e-12,6.90224244659457e-14,9196_250420
3,1.5,1.963581646627615e-12,1.8638685161348067e-12,9.970365813052046e-14,9204_250420
4,2.0,1.9635815321148285e-12,1.8255172056380046e-12,1.3805494255800295e-13,9211_250420
5,2.5,1.9635816001307153e-12,1.794836306369482e-12,1.687361297261052e-13,9218_250420
6,3.0,1.963581646094679e-12,1.7641553851631881e-12,1.9941729484228448e-13,9225_250420
7,3.5,1.9635816777069903e-12,1.7334744498507024e-12,2.3009844560681157e-13,9232_250420
8,4.0,1.9635815321146136e-12,1.687452879160996e-12,2.7611997874275824e-13,9238_250420
9,4.5,1.9635817190481223e-12,1.6721125576269165e-12,2.9146072525237467e-13,9245_250420
10,5.0,1.9635816002009905e-12,1.6260910126664452e-12,3.37482285133566e-13,9251_250420
11,5.5,1.9635816257294838e-12,1.5954100709052056e-12,3.6816342981427505e-13,9255_250420
12,6.0,1.96358164609454e-12,1.5647291242315866e-12,3.988445693315466e-13,9261_250420
13,6.5,1.9635816613000454e-12,1.5340481728906604e-12,4.2952570368926767e-13,9266_250420
14,7.0,1.9635816776302927e-12,1.503367221935693e-12,4.602068391717304e-13,9272_250420
15,7.5,1.9635816898671423e-12,1.4726862674003566e-12,4.908879705607958e-13,9274_250420
16,8.0,1.9635815320427895e-12,1.411324226155755e-12,5.522500510408738e-13,9279_250420
17,8.5,1.9635815524786856e-12,1.3806432790865759e-12,5.829311906289856e-13,9285_250420
18,9.0,1.9635817189664507e-12,1.3806433961482856e-12,5.829313571167508e-13,9291_250420
19,9.5,1.9635815868233627e-12,1.3192813786469468e-12,6.442934632780939e-13,9297_250420
20,10.0,1.9635816002009085e-12,1.2886004251318463e-12,6.749745958078551e-13,9302_250420
