,E,PS,PT,PG,SimID
0,0.1,3.2322735489937484e-14,3.165986689102275e-14,6.628498830189254e-16,2307_240420
1,0.5,3.232273554054582e-14,2.903995771220914e-14,3.2827607066823326e-15,2314_240420
2,1.0,3.2322735540545707e-14,2.575717988387236e-14,6.565540470510268e-15,2320_240420
3,1.5,3.2322735391246346e-14,2.2221880581481864e-14,1.0100841605333418e-14,2324_240420
4,2.0,3.232273554054565e-14,1.919162422719898e-14,1.3131099998166305e-14,2329_240420
5,2.5,3.2322735630542367e-14,1.6161367815271183e-14,1.61613583316966e-14,2330_240420
6,3.0,3.2322735392427605e-14,1.2121025772160352e-14,2.0201702418293282e-14,2333_240420
7,3.5,3.23227357332985e-14,1.010085491665578e-14,2.2221874921519894e-14,2337_240420
8,4.0,3.232273553983775e-14,6.060512913719578e-15,2.626221905277059e-14,2341_240420
9,4.5,3.23227353924276e-14,2.020170962026725e-15,3.0302563230071876e-14,2345_240420
10,5.0,3.2322735808289105e-14,1.0100854940090345e-15,3.1312649727111244e-14,2350_240420
11,5.5,3.2322736146084766e-14,0.0,3.2291170956047956e-14,2360_240420
