,E,PS,PT,PG,SimID
0,0.1,5.684515932419515e-14,5.5901440858852065e-14,9.43672937476855e-16,2982_240420
1,0.5,5.684515885562606e-14,5.19600280164707e-14,4.885088092996142e-15,2989_240420
2,1.0,5.68451588556256e-14,4.707489717731495e-14,9.770222951020718e-15,2995_240420
3,1.5,5.684515927476337e-14,4.263386945607253e-14,1.421125505927216e-14,2997_240420
4,2.0,5.68451588547136e-14,3.7304635498405805e-14,1.95404926661588e-14,3002_240420
5,2.5,5.684515861491047e-14,3.197540172088714e-14,2.4869730453292057e-14,3006_240420
6,3.0,5.684515927476326e-14,2.842257963738163e-14,2.842255646443578e-14,3007_240420
7,3.5,5.6845159039316e-14,2.3093345859722122e-14,3.375179425592492e-14,3012_240420
8,4.0,5.68451588556253e-14,1.776411214238291e-14,3.9081032099170626e-14,3016_240420
9,4.5,5.68451592747632e-14,1.42112898186908e-14,4.263385786959947e-14,3018_240420
10,5.0,5.684515861713494e-14,7.105644827141868e-15,4.973950791455307e-14,3021_240420
11,5.5,5.684515897471152e-14,3.55282243591947e-15,5.329233362342058e-14,3025_240420
12,6.0,5.684515936819763e-14,4.44102807564044e-16,5.640105619928627e-14,3032_240420
13,6.5,5.684514832388431e-14,0.0,5.678963542777039e-14,3042_240420
