,E,PS,PT,PG,SimID
0,0.1,4.061557063301812e-12,4.047674788183105e-12,1.383478242356458e-14,11415_250420
1,0.5,4.061557050618474e-12,3.9921456752416935e-12,6.936452175619443e-14,11426_250420
2,1.0,4.061557049208621e-12,3.922734298503248e-12,1.3877671036630145e-13,11436_250420
3,1.5,4.061566936703223e-12,3.851349116737139e-12,2.1018199331000553e-13,11446_250420
4,2.0,4.061557048787022e-12,3.783911547405096e-12,2.776010899846224e-13,11455_250420
5,2.5,4.061566976592791e-12,3.712526064541848e-12,3.490064132394933e-13,11462_250420
6,3.0,4.061566936702092e-12,3.641131296770039e-12,4.2040176879789637e-13,11471_250420
7,3.5,4.061566917906297e-12,3.5697365489410813e-12,4.917971454512033e-13,11479_250420
8,4.0,4.061557049204577e-12,3.5062660463836386e-12,5.55249850482018e-13,11487_250420
9,4.5,4.06156687450867e-12,3.42694705036669e-12,6.345878929517799e-13,11492_250420
10,5.0,4.061566976592117e-12,3.363485152490347e-12,6.980505687677626e-13,11498_250420
11,5.5,4.061557074866764e-12,3.3000151233292457e-12,7.615032407749441e-13,11502_250420
12,6.0,4.0615669367015295e-12,3.220695656837541e-12,8.408413197753784e-13,11510_250420
13,6.5,4.061566838126186e-12,3.1413681013632216e-12,9.201694383657033e-13,11517_250420
14,7.0,4.0615669179058106e-12,3.077906179975497e-12,9.83632091877863e-13,11524_250420
15,7.5,4.0615669765918904e-12,3.0144442404392937e-12,1.0470947242964783e-12,11531_250420
16,8.0,4.061557049062275e-12,2.9509750434593092e-12,1.1105473704993978e-12,11538_250420
17,8.5,4.061566818176334e-12,2.855789169030235e-12,1.205751000212259e-12,11544_250420
18,9.0,4.061566874508294e-12,2.7923272262244524e-12,1.2692136302767546e-12,11548_250420
19,9.5,4.061566926142192e-12,2.728865278501785e-12,1.3326762556431867e-12,11554_250420
20,10.0,4.061566976591775e-12,2.665403328388352e-12,1.3961388798253053e-12,11559_250420
