,E,PS,PT,PG,SimID
0,0.1,2.677611401910537e-12,2.6710742646988414e-12,6.523627993710432e-15,9740_250420
1,0.5,2.677611390271153e-12,2.644925704354757e-12,3.267229744993892e-14,9751_250420
2,1.0,2.6776113998324082e-12,2.6122400277661875e-12,6.535815838070975e-14,9761_250420
3,1.5,2.6776113491769976e-12,2.5782468655161324e-12,9.935139314959545e-14,9770_250420
4,2.0,2.6776113921479496e-12,2.5468686483907254e-12,1.3072985343528232e-13,9779_250420
5,2.5,2.6776113077244944e-12,2.5102606009917134e-12,1.673379225456849e-13,9783_250420
6,3.0,2.677611348846947e-12,2.4788823815497124e-12,1.9871638098287278e-13,9791_250420
7,3.5,2.6776113786888074e-12,2.447504150832738e-12,2.300948281394682e-13,9798_250420
8,4.0,2.6776113990055455e-12,2.41612591082141e-12,2.614732657709416e-13,9806_250420
9,4.5,2.6776112800394043e-12,2.3742881272224405e-12,3.0331103655778023e-13,9814_250420
10,5.0,2.6776113078103753e-12,2.3429098943340783e-12,3.3468948164348676e-13,9817_250420
11,5.5,2.6776113310196743e-12,2.311531656856828e-12,3.6606792216752057e-13,9825_250420
12,6.0,2.6776113488466868e-12,2.2801534142522566e-12,3.9744635730926854e-13,9832_250420
13,6.5,2.677611268437e-12,2.2383156697090548e-12,4.3928416665256143e-13,9839_250420
14,7.0,2.6776113786174356e-12,2.217396922917564e-12,4.602032217094875e-13,9845_250420
15,7.5,2.677611307810272e-12,2.175559187595846e-12,5.020410406553037e-13,9849_250420
16,8.0,2.677611399005354e-12,2.1546404226371207e-12,5.229600767268761e-13,9856_250420
17,8.5,2.6776113364128956e-12,2.1128026951383005e-12,5.647979038873977e-13,9863_250420
18,9.0,2.677611268887051e-12,2.0709649657798284e-12,6.066357261145332e-13,9870_250420
19,9.5,2.6776113567336907e-12,2.050046194999232e-12,6.275547588376632e-13,9876_250420
20,10.0,2.6776113073192332e-12,2.008208480489425e-12,6.693925991761856e-13,9878_250420
