,E,PS,PT,PG,SimID
0,0.1,1.4447243739263038e-13,1.4235614192301178e-13,2.116071445498406e-15,4622_240420
1,0.5,1.4447237822707645e-13,1.340319915192604e-13,1.0440120893305043e-14,4631_240420
2,1.0,1.4447237822183297e-13,1.2359160480695866e-13,2.0880528301428988e-14,4639_240420
3,1.5,1.444724376695805e-13,1.1286909192935975e-13,3.1603168335878233e-14,4644_240420
4,2.0,1.4447237821791474e-13,1.0271083138929876e-13,4.176134312424569e-14,4651_240420
5,2.5,1.4447243724331156e-13,9.14239641930331e-14,5.304832908301273e-14,4658_240420
6,3.0,1.4447243766957956e-13,8.12657461891385e-14,6.320656374931393e-14,4662_240420
7,3.5,1.4447237786640806e-13,7.110749848112271e-14,7.336473818617562e-14,4669_240420
8,4.0,1.4447237822706845e-13,6.09492845645445e-14,8.352297278686923e-14,4675_240420
9,4.5,1.444724376666258e-13,4.966240044790262e-14,9.48099591597968e-14,4680_240420
10,5.0,1.4447243724066808e-13,3.837549114205246e-14,1.0609688566720931e-13,4686_240420
11,5.5,1.4447237974753317e-13,3.1603333069772884e-14,1.1286898433409655e-13,4691_240420
12,6.0,1.444724376695789e-13,1.8059054708697362e-14,1.2641335457618653e-13,4694_240420
13,6.5,1.444724373638868e-13,6.772145501432194e-15,1.3770028120386466e-13,4700_240420
14,7.0,1.4447237935909077e-13,0.0,1.4433129277242364e-13,4710_240420
