,E,PS,PT,PG,SimID
0,0.1,1.06239545395593e-09,1.0613579583954261e-09,1.0189711951897904e-12,26615_250420
1,0.5,1.0623181214954574e-09,1.0612807014549345e-09,9.416387347171012e-13,26625_250420
2,1.0,1.0622149252298629e-09,1.0601402867040232e-09,8.384424691225408e-13,26635_250420
3,1.5,1.0622952003571897e-09,1.059442356801543e-09,2.7343665161278774e-12,26647_250420
4,2.0,1.0622967604620856e-09,1.0586658633316e-09,3.5140618723148978e-12,26658_250420
5,2.5,1.0622957062043021e-09,1.0576274145266465e-09,4.550521282919052e-12,26669_250420
6,3.0,1.062294984501249e-09,1.056589298549338e-09,5.587313248253874e-12,26680_250420
7,3.5,1.0622959184490512e-09,1.0558121787124238e-09,6.366382447346843e-12,26692_250420
8,4.0,1.0622966012252982e-09,1.0550348080528596e-09,7.145200474884844e-12,26702_250420
9,4.5,1.0622960394390823e-09,1.0539968516309645e-09,8.18215235705663e-12,26709_250420
10,5.0,1.0622955682037827e-09,1.0529589860613666e-09,9.219194790144987e-12,26719_250420
11,5.5,1.0622951861283597e-09,1.051921209701325e-09,1.025632638310963e-11,26728_250420
12,6.0,1.0622948712681815e-09,1.0508835005807303e-09,1.1293525191319405e-11,26738_250420
13,6.5,1.0622946022380266e-09,1.0498458373680498e-09,1.2330769829552266e-11,26746_250420
14,7.0,1.0622943694666208e-09,1.0488082104792516e-09,1.3368050726534421e-11,26756_250420
15,7.5,1.0622941883830198e-09,1.0477706350262206e-09,1.4405383311321137e-11,26765_250420
16,8.0,1.0622965127654583e-09,1.047772927629993e-09,1.4407707693759531e-11,26774_250420
17,8.5,1.0622950339965623e-09,1.0462153728374346e-09,1.5962499427445463e-11,26785_250420
18,9.0,1.0622959679479708e-09,1.0456975934487838e-09,1.648219021304773e-11,26791_250420
19,9.5,1.062295730919291e-09,1.0446599619489513e-09,1.7519466852755945e-11,26801_250420
20,10.0,1.0622955045081738e-09,1.043622341342991e-09,1.8556754110026413e-11,26810_250420
