,E,PS,PT,PG,SimID
0,0.1,2.648660282477427e-13,2.627967624020572e-13,2.0687461491059424e-15,5189_240420
1,0.5,2.648660282171074e-13,2.5451969898987665e-13,1.034582586960876e-14,5196_240420
2,1.0,2.6486602823211837e-13,2.441733697764841e-13,2.0692175573542452e-14,5202_240420
3,1.5,2.6486602823211347e-13,2.338270405486627e-13,3.1038525262460246e-14,5209_240420
4,2.0,2.64866028232111e-13,2.2348071132084364e-13,4.138487495138051e-14,5214_240420
5,2.5,2.648660282139354e-13,2.1313438207840114e-13,5.173122462212761e-14,5221_240420
6,3.0,2.6486602823210867e-13,2.027880528652082e-13,6.20775743292236e-14,5227_240420
7,3.5,2.6486602823210766e-13,1.924417236373907e-13,7.242392401814529e-14,5234_240420
8,4.0,2.6486602823210716e-13,1.8209539440957366e-13,8.27702737070675e-14,5238_240420
9,4.5,2.6486613523316843e-13,1.6967986788374852e-13,9.518600033483603e-14,5244_240420
10,5.0,2.6486602823210655e-13,1.6140273595393992e-13,1.0346297308491233e-13,5250_240420
11,5.5,2.648661357275626e-13,1.4898720134675394e-13,1.158787002070756e-13,5254_240420
12,6.0,2.64866028222965e-13,1.4071007749345016e-13,1.2415567245361617e-13,5259_240420
13,6.5,2.648660256887052e-13,1.2829448119296658e-13,1.365712895460636e-13,5265_240420
14,7.0,2.648660282321059e-13,1.2001741904267298e-13,1.4484837184060249e-13,5271_240420
15,7.5,2.648660260253574e-13,1.0760182307280145e-13,1.5726398926056125e-13,5276_240420
16,8.0,2.6486602823210534e-13,9.93247605870395e-14,1.6554107121844733e-13,5279_240420
17,8.5,2.648660262507233e-13,8.690916486351858e-14,1.7795668886377255e-13,5285_240420
18,9.0,2.648661352331673e-13,7.449360053432831e-14,1.9037241747292382e-13,5290_240420
19,9.5,2.6486602645955675e-13,6.621650661488919e-14,1.9864938845045142e-13,5292_240420
20,10.0,2.6486602823210483e-13,5.793944367577293e-14,2.0692646997413766e-13,5297_240420
