,E,PS,PT,PG,SimID
0,0.1,9.159647915556011e-13,9.113804951134893e-13,4.5808860372210624e-15,7648_240420
1,0.5,9.159647957889106e-13,8.931551255812766e-13,2.2806332130363143e-14,7659_240420
2,1.0,9.159647957887254e-13,8.703454553734666e-13,4.5616087586655575e-14,7669_240420
3,1.5,9.159648025731321e-13,8.479830398821575e-13,6.797859972055031e-14,7677_240420
4,2.0,9.159647957886339e-13,8.247261149581255e-13,9.12355984995195e-14,7686_240420
5,2.5,9.15964792174877e-13,8.014691931530175e-13,1.144926004492301e-13,7689_240420
6,3.0,9.159648025986679e-13,7.800012772129281e-13,1.359606160085293e-13,7696_240420
7,3.5,9.159648107481767e-13,7.585333589008338e-13,1.5742862929354648e-13,7702_240420
8,4.0,9.15964795763949e-13,7.334874341078497e-13,1.824746203007452e-13,7710_240420
9,4.5,9.159647850543157e-13,7.084415134404473e-13,2.075206155825385e-13,7717_240420
10,5.0,9.159647921748405e-13,6.869735941311304e-13,2.289886278385717e-13,7719_240420
11,5.5,9.159647683386208e-13,6.583496772433837e-13,2.576126108496965e-13,7724_240420
12,6.0,9.159648025986372e-13,6.440377518271668e-13,2.719246485333851e-13,7730_240420
13,6.5,9.159647820628219e-13,6.154138379484584e-13,3.0054863484491435e-13,7736_240420
14,7.0,9.159648107481514e-13,6.011019070534744e-13,3.148606669539162e-13,7741_240420
15,7.5,9.15964792174828e-13,5.724779951092675e-13,3.434846552279373e-13,7744_240420
16,8.0,9.15964795788565e-13,5.510100724665587e-13,3.649526639771827e-13,7751_240420
17,8.5,9.159647609108406e-13,5.152301780123479e-13,4.0073263765863895e-13,7755_240420
18,9.0,9.159647850542951e-13,5.009182418265676e-13,4.150446652257658e-13,7761_240420
19,9.5,9.15964805692979e-13,4.866063030243951e-13,4.29356689288122e-13,7766_240420
20,10.0,9.159647921748217e-13,4.579823960874109e-13,4.579806826173092e-13,7767_240420
