,E,PS,PT,PG,SimID
0,0.1,2.631691473220802e-10,2.6291214620164845e-10,2.514668069016006e-13,22000_250420
1,0.5,2.6315201122631245e-10,2.6263804245438606e-10,2.343307111338669e-13,22010_250420
2,1.0,2.631614424154168e-10,2.62261964829036e-10,8.862782260329094e-13,22021_250420
3,1.5,2.6316143668745107e-10,2.618122203372469e-10,1.3360339261234437e-12,22033_250420
4,2.0,2.631614325972781e-10,2.6136247749163264e-10,1.785791264006736e-12,22043_250420
5,2.5,2.631614305519013e-10,2.609127366873221e-10,2.235550646686245e-12,22055_250420
6,3.0,2.63161429733289e-10,2.604629971041879e-10,2.6853112561301878e-12,22066_250420
7,3.5,2.631615028115051e-10,2.6007757895043273e-10,3.0708941298230393e-12,22074_250420
8,4.0,2.631614280969282e-10,2.5956351794716555e-10,3.5848324758819284e-12,22083_250420
9,4.5,2.631613741059452e-10,2.5904947763553985e-10,4.098791545534648e-12,22089_250420
10,5.0,2.6316142727860314e-10,2.586640396053848e-10,4.484354513669365e-12,22100_250420
11,5.5,2.6316147676559464e-10,2.582785978021705e-10,4.869913796137672e-12,22110_250420
12,6.0,2.6316142686929557e-10,2.577645616698276e-10,5.383876960474317e-12,22120_250420
13,6.5,2.6316138883079953e-10,2.5725053732385776e-10,5.897851982614033e-12,22130_250420
14,7.0,2.6316150169984216e-10,2.569936540037521e-10,6.154971381974568e-12,22137_250420
15,7.5,2.6316146122478673e-10,2.5647962724837613e-10,6.668943967554865e-12,22146_250420
16,8.0,2.63161426868574e-10,2.5596560660263644e-10,7.1829226719778255e-12,22154_250420
17,8.5,2.631613977947328e-10,2.554515912187152e-10,7.696906658772361e-12,22163_250420
18,9.0,2.631613724690825e-10,2.5493757957942366e-10,8.210894393757795e-12,22168_250420
19,9.5,2.6316145590602857e-10,2.5468066679968193e-10,8.46798436102179e-12,22178_250420
20,10.0,2.631614268681411e-10,2.541666515357339e-10,8.981968383769981e-12,22188_250420
