,E,PS,PT,PG,SimID
0,0.1,1.317215449185443e-11,1.3146427627612527e-11,1.2572301773917771e-14,13829_250420
1,0.5,1.3172236725443295e-11,1.306932862602577e-11,1.0270055230370446e-13,13836_250420
2,1.0,1.3172236719196195e-11,1.2966420520458755e-11,2.0561027970337264e-13,13842_250420
3,1.5,1.3172236706793804e-11,1.2863512408978325e-11,3.0852000094775035e-13,13849_250420
4,2.0,1.3172236700592619e-11,1.27606043036991e-11,4.1142972839333265e-13,13854_250420
5,2.5,1.3172236700587122e-11,1.2657696204470437e-11,5.143394620346041e-13,13861_250420
6,3.0,1.3172236699789373e-11,1.2554788104486747e-11,6.172491948836243e-13,13867_250420
7,3.5,1.3172236700580815e-11,1.2451880006017801e-11,7.201589293218354e-13,13874_250420
8,4.0,1.317223669939052e-11,1.2348971905678612e-11,8.23068661778308e-13,13878_250420
9,4.5,1.3172236700074044e-11,1.2246063807100088e-11,9.259783961086002e-13,13885_250420
10,5.0,1.3172236700576112e-11,1.2143155708343603e-11,1.028888130257438e-12,13891_250420
11,5.5,1.3172236700575093e-11,1.2040247609119421e-11,1.1317978639031868e-12,13898_250420
12,6.0,1.3172236700574262e-11,1.1937339509895425e-11,1.2347075975491231e-12,13903_250420
13,6.5,1.3172236700573546e-11,1.1834431410671546e-11,1.3376173311951766e-12,13910_250420
14,7.0,1.3172236700572939e-11,1.1731523311447774e-11,1.440527064841339e-12,13916_250420
15,7.5,1.3172236700572422e-11,1.1628615212224091e-11,1.5434367984875888e-12,13923_250420
16,8.0,1.317223670057197e-11,1.1525707113000473e-11,1.6463465321339044e-12,13926_250420
17,8.5,1.317223670057156e-11,1.14227990137769e-11,1.749256265780264e-12,13933_250420
18,9.0,1.3172236700571202e-11,1.1319890914553376e-11,1.8521659994266757e-12,13939_250420
19,9.5,1.3172236700570874e-11,1.1216982815329886e-11,1.9550757330731153e-12,13946_250420
20,10.0,1.3172236700570587e-11,1.1114074716106432e-11,2.0579854667195953e-12,13951_250420
