,E,PS,PT,PG,SimID
0,0.1,4.579823956233074e-13,4.533980991827421e-13,4.582599662439864e-15,7102_240420
1,0.5,4.579823978943627e-13,4.351727276867333e-13,2.2808043793327787e-14,7112_240420
2,1.0,4.579823978943169e-13,4.1236305747906273e-13,4.561779924975975e-14,7121_240420
3,1.5,4.579824012993339e-13,3.9000063860646405e-13,6.798030800426464e-14,7128_240420
4,2.0,4.579823978942937e-13,3.667437170637899e-13,9.123731016269189e-14,7136_240420
5,2.5,4.579823960874203e-13,3.434867970655652e-13,1.1449431391928584e-13,7138_240420
6,3.0,4.579824012993186e-13,3.220188759135834e-13,1.3596232426669256e-13,7144_240420
7,3.5,4.579824053740757e-13,3.005509535267372e-13,1.574303334769581e-13,7149_240420
8,4.0,4.579823978942825e-13,2.7550503623327934e-13,1.8247633198859135e-13,7156_240420
9,4.5,4.579823925096394e-13,2.504591209037091e-13,2.0752233259537475e-13,7162_240420
10,5.0,4.579823960874109e-13,2.2899119804370543e-13,2.289903413086546e-13,7163_240420
11,5.5,4.579823841437496e-13,2.0036729306289045e-13,2.5761433621233786e-13,7167_240420
12,6.0,4.579824012993108e-13,1.8605535052784502e-13,2.7192635679157136e-13,7172_240420
13,6.5,4.579823910314041e-13,1.5743144691704514e-13,3.0055035337100916e-13,7177_240420
14,7.0,4.579824053609675e-13,1.4311950167530233e-13,3.148623711242448e-13,7181_240420
15,7.5,4.579823960874084e-13,1.144955990218521e-13,3.434863686980303e-13,7183_240420
16,8.0,4.579823978942761e-13,9.302767457227484e-14,3.649543756404064e-13,7189_240420
17,8.5,4.579823804427992e-13,5.72477975553499e-14,4.007343667481102e-13,7192_240420
18,9.0,4.579823925271426e-13,4.2935849299419617e-14,4.1504638225612584e-13,7197_240420
19,9.5,4.579824013870238e-13,2.8623900086688985e-14,4.2935839453967923e-13,7201_240420
20,10.0,4.579824042389336e-13,7.155975066233338e-15,4.5082640252709746e-13,7207_240420
