,E,PS,PT,PG,SimID
0,0.1,5.167316549478312e-13,5.13577775217925e-13,3.1524695210526605e-15,6475_240420
1,0.5,5.167316586592634e-13,5.010884150865709e-13,1.5641871256864935e-14,6485_240420
2,1.0,5.167316586592041e-13,4.854451715138226e-13,3.128515767118061e-14,6494_240420
3,1.5,5.167316633426241e-13,4.703065529641852e-13,4.642382662657638e-14,6502_240420
4,2.0,5.167316586591755e-13,4.5415868436841593e-13,6.257173049990186e-14,6510_240420
5,2.5,5.167316671647854e-13,4.400293103200126e-13,7.670115899268923e-14,6517_240420
6,3.0,5.167316633426039e-13,4.238814425857298e-13,9.284906372728194e-14,6524_240420
7,3.5,5.167316607262805e-13,4.077335760418307e-13,1.0899696966773271e-13,6531_240420
8,4.0,5.167316586440721e-13,3.9158571006621093e-13,1.251448761422985e-13,6538_240420
9,4.5,5.16731669670759e-13,3.794748199144636e-13,1.3725581858656594e-13,6544_240420
10,5.0,5.167316671814689e-13,3.633269534869703e-13,1.5340372465405002e-13,6550_240420
11,5.5,5.167316632121855e-13,3.471790862206871e-13,1.6955162924154073e-13,6556_240420
12,6.0,5.167316633425947e-13,3.3103122182884975e-13,1.8569953792872418e-13,6562_240420
13,6.5,5.167316790650952e-13,3.229572994156845e-13,1.9377350792961176e-13,6565_240420
14,7.0,5.167316607075643e-13,2.987354913465606e-13,2.1799535240724214e-13,6571_240420
15,7.5,5.167316595455306e-13,2.82587626313962e-13,2.341432598019826e-13,6577_240420
16,8.0,5.167316586591532e-13,2.664397614961259e-13,2.502911674723794e-13,6583_240420
17,8.5,5.167316712731553e-13,2.5836583563657767e-13,2.583651343647686e-13,6584_240420
18,9.0,5.16731669670752e-13,2.42217970158165e-13,2.7451304131913943e-13,6589_240420
19,9.5,5.167316684886193e-13,2.2607010496377095e-13,2.9066094869378093e-13,6593_240420
20,10.0,5.167316671633783e-13,2.0992223978512245e-13,3.068088559253141e-13,6598_240420
