,E,PS,PT,PG,SimID
0,0.1,9.398621733276717e-11,9.389443391740315e-11,8.704570581172826e-14,20341_250420
1,0.5,9.398623470788435e-11,9.353879047526626e-11,4.427417613340511e-13,20354_250420
2,1.0,9.398623236536985e-11,9.309134392243786e-11,8.90206145780833e-13,20366_250420
3,1.5,9.398624244005451e-11,9.265538256175295e-11,1.3262094416072734e-12,20377_250420
4,2.0,9.398623149314306e-11,9.219645462388888e-11,1.7851387274766439e-12,20388_250420
5,2.5,9.398625062864546e-11,9.178344787953658e-11,2.198204072481774e-12,20395_250420
6,3.0,9.398624186423569e-11,9.132452212393995e-11,2.6571355408528324e-12,20405_250420
7,3.5,9.398623528494703e-11,9.086559856650153e-11,3.1160691943449818e-12,20414_250420
8,4.0,9.398623120064343e-11,9.040667747327518e-11,3.5750053428222023e-12,20424_250420
9,4.5,9.39862278360916e-11,8.994775710875954e-11,4.0339422110511885e-12,20432_250420
10,5.0,9.398625048223414e-11,8.958064499087942e-11,4.401117043418393e-12,20438_250420
11,5.5,9.398622141422756e-11,8.902991676933665e-11,4.9518162547487805e-12,20447_250420
12,6.0,9.398624186387031e-11,8.866280238329953e-11,5.318988890616197e-12,20456_250420
13,6.5,9.398621790832082e-11,8.811207928905077e-11,5.8696932144036876e-12,20460_250420
14,7.0,9.398623514483907e-11,8.774496171725211e-11,6.2368626371466e-12,20468_250420
15,7.5,9.398625033611412e-11,8.73778421093561e-11,6.6040300146463056e-12,20475_250420
16,8.0,9.398623105439358e-11,8.68271236107972e-11,7.154739012262745e-12,20484_250420
17,8.5,9.398621367179699e-11,8.62764070815324e-11,7.705449909003128e-12,20492_250420
18,9.0,9.398622740256908e-11,8.59092859851608e-11,8.072615825999885e-12,20499_250420
19,9.5,9.398623908869169e-11,8.554216292056705e-11,8.43977969834714e-12,20507_250420
20,10.0,9.398625004409273e-11,8.517503910245903e-11,8.806942839972832e-12,20512_250420
