,E,PS,PT,PG,SimID
0,0.1,1.603627328353593e-13,1.5895329475379852e-13,1.4092578775945504e-15,4238_240420
1,0.5,1.6036273394681842e-13,1.5347214772254105e-13,6.890413297942114e-15,4246_240420
2,1.0,1.6036273394681506e-13,1.4658156149826064e-13,1.378100728625565e-14,4253_240420
3,1.5,1.6036273249089092e-13,1.3906455708194447e-13,2.129801745394993e-14,4260_240420
4,2.0,1.603627339468134e-13,1.3280038904970485e-13,2.756219526288778e-14,4266_240420
5,2.5,1.6036273308807216e-13,1.2528338522505637e-13,3.507920602776496e-14,4271_240420
6,3.0,1.6036273249088969e-13,1.177663816729971e-13,4.259621705420093e-14,4277_240420
7,3.5,1.6036273208847442e-13,1.1024937831082616e-13,5.011322827540411e-14,4281_240420
8,4.0,1.6036273394681253e-13,1.0523804415259573e-13,5.512457121615451e-14,4286_240420
9,4.5,1.6036273152200252e-13,9.5215371841189e-14,6.514725095616907e-14,4291_240420
10,5.0,1.6036273309121985e-13,9.020403736381117e-14,7.015859360779868e-14,4295_240420
11,5.5,1.6036273275154556e-13,8.268703407501568e-14,7.767560489174282e-14,4301_240420
12,6.0,1.6036273249088938e-13,7.51700308551044e-14,8.519261625470507e-14,4306_240420
13,6.5,1.6036273362938574e-13,7.015869596285626e-14,9.020395847561371e-14,4310_240420
14,7.0,1.60362731557336e-13,6.0136024334001e-14,1.0022663856838854e-13,4313_240420
15,7.5,1.6036273072327462e-13,5.011335335102332e-14,1.1024931989915174e-13,4317_240420
16,8.0,1.6036273394681218e-13,5.0113354358378805e-14,1.1024932312268931e-13,4321_240420
17,8.5,1.6036273264966146e-13,4.0090683162415365e-14,1.2027200399036317e-13,4323_240420
18,9.0,1.6036273152200206e-13,3.006801216037539e-14,1.3029468502752834e-13,4327_240420
19,9.5,1.6036273232110254e-13,2.5056676925172272e-14,1.353060269090411e-13,4332_240420
20,10.0,1.603627330886485e-13,2.0045341636081062e-14,1.4031736875899935e-13,4335_240420
