,E,PS,PT,PG,SimID
0,0.1,3.3846391031618622e-12,3.370591528759091e-12,1.4016209216415862e-14,11278_250420
1,0.5,3.3846308755139013e-12,3.3152195001371514e-12,6.937246646532822e-14,11288_250420
2,1.0,3.3846308743397705e-12,3.2458081236344282e-12,1.3878465531115728e-13,11297_250420
3,1.5,3.3846390630668436e-12,3.173099121625166e-12,2.1151037644009352e-13,11301_250420
4,2.0,3.384630874152609e-12,3.106985372757278e-12,2.7760903516391635e-13,11309_250420
5,2.5,3.3846391139184103e-12,3.0342760806416998e-12,3.5033480733158074e-13,11318_250420
6,3.0,3.384639063066058e-12,2.9615591801828008e-12,4.2305228888109123e-13,11321_250420
7,3.5,3.3846391403098226e-12,2.8954530145619184e-12,4.891592137629133e-13,11329_250420
8,4.0,3.384630874336963e-12,2.829339871516055e-12,5.552577954281108e-13,11336_250420
9,4.5,3.3846390620904546e-12,2.7500192379484943e-12,6.345942003472709e-13,11340_250420
10,5.0,3.3846391139179414e-12,2.6839130473646177e-12,7.007010998128153e-13,11348_250420
11,5.5,3.384639161819268e-12,2.61780685171959e-12,7.668079953521992e-13,11355_250420
12,6.0,3.384639049499449e-12,2.5384792871245867e-12,8.461361001980488e-13,11357_250420
13,6.5,3.3846389877566746e-12,2.459151764541959e-12,9.25464255620943e-13,11364_250420
14,7.0,3.384639140309486e-12,2.4062668888137755e-12,9.783498862842005e-13,11371_250420
15,7.5,3.3846390620902458e-12,2.326939355187044e-12,1.057678025230629e-12,11375_250420
16,8.0,3.3846308743364945e-12,2.274048868694832e-12,1.1105553155873236e-12,11381_250420
17,8.5,3.3846391236948414e-12,2.1947269317708737e-12,1.189891782111339e-12,11388_250420
18,9.0,3.3846390620901912e-12,2.1153994138063695e-12,1.269219937672358e-12,11391_250420
19,9.5,3.3846308389455966e-12,2.062509417482473e-12,1.3220971926382089e-12,11397_250420
20,10.0,3.3846391139177095e-12,1.983186980811158e-12,1.4014336847759904e-12,11404_250420
