,E,PS,PT,PG,SimID
0,0.1,1.2365414000967425e-09,1.2353338401357104e-09,1.1648528613895028e-12,27600_250420
1,0.5,1.236364538946172e-09,1.2339497644560427e-09,9.879917108189997e-13,27610_250420
2,1.0,1.2364027063340042e-09,1.2336860011687196e-09,2.535661233591858e-12,27622_250420
3,1.5,1.2364003711793875e-09,1.232174393348208e-09,4.042828213915553e-12,27633_250420
4,2.0,1.2364022073267017e-09,1.2309687991890356e-09,5.252266069182226e-12,27644_250420
5,2.5,1.2364020868154146e-09,1.2296103273053203e-09,6.610697479341709e-12,27657_250420
6,3.0,1.2364020099769161e-09,1.2282518990713065e-09,7.969172562289695e-12,27669_250420
7,3.5,1.2364028432245968e-09,1.2270453021748013e-09,9.177607517922885e-12,27681_250420
8,4.0,1.2364019058386074e-09,1.2255350922130727e-09,1.0686172266873991e-11,27691_250420
9,4.5,1.2364025910656538e-09,1.2243283470122784e-09,1.1894459201872988e-11,27700_250420
10,5.0,1.2364030733468065e-09,1.2231213997073388e-09,1.3102543190977928e-11,27710_250420
11,5.5,1.2364035283782557e-09,1.221914424530073e-09,1.4310599930379648e-11,27718_250420
12,6.0,1.236399833900783e-09,1.2194959299216708e-09,1.6722108868811886e-11,27727_250420
13,6.5,1.2364041587388253e-09,1.219500195631068e-09,1.6726433706854202e-11,27736_250420
14,7.0,1.2364026951982954e-09,1.2176876153393368e-09,1.8536372728252788e-11,27747_250420
15,7.5,1.2364014235057479e-09,1.2158752279983282e-09,2.0346503597634073e-11,27757_250420
16,8.0,1.2364018072065838e-09,1.2146681816892805e-09,2.1554489006422372e-11,27766_250420
17,8.5,1.2364021799351031e-09,1.2134611238620886e-09,2.2762463442894072e-11,27776_250420
18,9.0,1.2364024868117257e-09,1.2122540007411843e-09,2.3970372027469166e-11,27784_250420
19,9.5,1.236400163289404e-09,1.209836878531233e-09,2.6383251921052377e-11,27793_250420
20,10.0,1.2364029802276015e-09,1.2098396349492741e-09,2.6386068859249866e-11,27802_250420
