,E,PS,PT,PG,SimID
0,0.1,1.2809686966974498e-11,1.277997699964387e-11,2.9438492981187206e-14,14792_250420
1,0.5,1.280968588809285e-11,1.2659572381591761e-11,1.4984352354496725e-13,14800_250420
2,1.0,1.2809685864138863e-11,1.2509458851698108e-11,2.9996020747099526e-13,14807_250420
3,1.5,1.2809685855964956e-11,1.2359345337591189e-11,4.500769071771037e-13,14815_250420
4,2.0,1.2809685847799388e-11,1.2209231823683792e-11,6.001936068915491e-13,14821_250420
5,2.5,1.280968584694954e-11,1.205911831685484e-11,7.50310313921715e-13,14829_250420
6,3.0,1.280968584779109e-11,1.190900481161828e-11,9.004270226432798e-13,14836_250420
7,3.5,1.2809685847788712e-11,1.1758891305587295e-11,1.0505437305209164e-12,14844_250420
8,4.0,1.280968583962967e-11,1.1608777792164389e-11,1.2006604302418889e-12,14849_250420
9,4.5,1.2809685838955444e-11,1.1458664285628113e-11,1.3507771374476762e-12,14857_250420
10,5.0,1.2809685839627184e-11,1.1308550780295874e-11,1.5008938459994315e-12,14864_250420
11,5.5,1.2809688347265173e-11,1.1208477303857026e-11,1.6009741588907628e-12,14867_250420
12,6.0,1.280968583962553e-11,1.100832376842819e-11,1.8011272617578066e-12,14873_250420
13,6.5,1.280968369137424e-11,1.0808170614597015e-11,2.0012807240132024e-12,14878_250420
14,7.0,1.2809685839624346e-11,1.0708096756560976e-11,2.1013606775166504e-12,14885_250420
15,7.5,1.2809685839623858e-11,1.0557983250627477e-11,2.251477385396178e-12,14893_250420
16,8.0,1.280968583962346e-11,1.0407869744694062e-11,2.401594093275794e-12,14897_250420
17,8.5,1.2809684238593453e-11,1.0207717127629157e-11,2.6017481027524726e-12,14903_250420
18,9.0,1.2809685839622766e-11,1.0107642732827339e-11,2.701827509035129e-12,14910_250420
19,9.5,1.2809687326196436e-11,1.0007568223590966e-11,2.801906800862142e-12,14915_250420
20,10.0,1.2809685838833193e-11,9.807415720356663e-12,3.002060924005584e-12,14921_250420
