,E,PS,PT,PG,SimID
0,0.1,1.0710445600637617e-12,1.0645074228563413e-12,6.5317526603280786e-15,8564_240420
1,0.5,1.0710445231255886e-12,1.037574381777914e-12,3.3464857250662484e-14,8569_240420
2,1.0,1.071044523125339e-12,1.0041042404300054e-12,6.69351690528298e-14,8573_240420
3,1.5,1.071044523125257e-12,9.706340990822641e-13,1.0040548085516488e-13,8578_240420
4,2.0,1.0710445231252144e-12,9.371639577345625e-13,1.3387579265753925e-13,8581_240420
5,2.5,1.0710445231251907e-12,9.036938163868796e-13,1.673461044599326e-13,8586_240420
6,3.0,1.0710445230837208e-12,8.702236750055232e-13,2.008164162208796e-13,8590_240420
7,3.5,1.071044522960012e-12,8.367535335625095e-13,2.3428672789958786e-13,8595_240420
8,4.0,1.0710445229600028e-12,8.032833922200022e-13,2.677570397019955e-13,8597_240420
9,4.5,1.0710445229599961e-12,7.698132508774973e-13,3.012273515044057e-13,8602_240420
10,5.0,1.0710445229599905e-12,7.363431095349935e-13,3.346976633068171e-13,8606_240420
11,5.5,1.0710445229599854e-12,7.028729681924905e-13,3.6816797510922897e-13,8611_240420
12,6.0,1.0710445229599814e-12,6.694028268499884e-13,4.0163828691164195e-13,8614_240420
13,6.5,1.0710445229599794e-12,6.359326855074877e-13,4.351085987140569e-13,8619_240420
14,7.0,1.0710445229599764e-12,6.024625441649867e-13,4.685789105164709e-13,8623_240420
15,7.5,1.071044522959974e-12,5.689924028224861e-13,5.020492223188854e-13,8628_240420
16,8.0,1.0710445229599721e-12,5.355222614799861e-13,5.355195341213007e-13,8629_240420
17,8.5,1.0710445229599697e-12,5.020521201374858e-13,5.689898459237152e-13,8634_240420
18,9.0,1.0710445229599687e-12,4.685819787949862e-13,6.024601577261311e-13,8638_240420
19,9.5,1.0710445229161895e-12,4.35111837434702e-13,6.35930469484769e-13,8643_240420
20,10.0,1.0710445229599663e-12,4.0164169610998735e-13,6.694007813309626e-13,8646_240420
