,E,PS,PT,PG,SimID
0,0.1,1.7850742673882374e-12,1.7785371301785636e-12,6.5281415332419234e-15,9041_250420
1,0.5,1.7850742328426803e-12,1.7519527382879822e-12,3.311259943491724e-14,9051_250420
2,1.0,1.7850742328419925e-12,1.7188312437326217e-12,6.623426215537099e-14,9060_250420
3,1.5,1.7850741754451116e-12,1.683966458476541e-12,1.0109911288600784e-13,9069_250420
4,2.0,1.7850742325664052e-12,1.6525882543681174e-12,1.3247758732206747e-13,9077_250420
5,2.5,1.7850742052087616e-12,1.6177234984704402e-12,1.6734246809194148e-13,9082_250420
6,3.0,1.78507418669471e-12,1.5828587514832e-12,2.0220735770540737e-13,9090_250420
7,3.5,1.7850741734308878e-12,1.5479940097720981e-12,2.3707225256910293e-13,9097_250420
8,4.0,1.7850742325662318e-12,1.5201022761696817e-12,2.6496423820646095e-13,9104_250420
9,4.5,1.7850742181933783e-12,1.4852375331062093e-12,2.998291319611254e-13,9112_250420
10,5.0,1.7850742052086218e-12,1.4503727917320053e-12,3.3469402710388664e-13,9116_250420
11,5.5,1.7850742449320754e-12,1.4224810389302476e-12,3.6258599332935426e-13,9122_250420
12,6.0,1.7850741866945934e-12,1.3806433162715996e-12,4.044238248448936e-13,9129_250420
13,6.5,1.7850741355773386e-12,1.3388056016830039e-12,4.4626166348065983e-13,9131_250420
14,7.0,1.7850741734307873e-12,1.3109138461132343e-12,4.741536278361225e-13,9137_250420
15,7.5,1.7850742048812507e-12,1.283022084758399e-12,5.020455857886003e-13,9142_250420
16,8.0,1.7850742325661457e-12,1.2551303197730713e-12,5.299375399755096e-13,9148_250420
17,8.5,1.7850742560570183e-12,1.2272385510392e-12,5.578294899683961e-13,9152_250420
18,9.0,1.7850742181933004e-12,1.1854008480189885e-12,5.996673418576994e-13,9159_250420
19,9.5,1.785074181720996e-12,1.143563147665013e-12,6.415051951384161e-13,9165_250420
20,10.0,1.7850742049333025e-12,1.1156713780833141e-12,6.693971448527369e-13,9168_250420
