,E,PS,PT,PG,SimID
0,0.1,8.300617792236205e-11,8.292511720173474e-11,7.641845865531272e-14,731_240420
1,2.0,8.300288749852113e-11,8.211125491797061e-11,8.837806199923704e-13,741_240420
2,4.0,8.300288273483964e-11,8.121961767608333e-11,1.7754937000066427e-12,750_240420
3,6.0,8.300295411125411e-11,8.040911179527741e-11,2.5862176615990777e-12,755_240420
4,8.0,8.300288178813917e-11,7.943635171130507e-11,3.558928440697712e-12,763_240420
5,10.0,8.300283634879126e-11,7.846361873596674e-11,4.531666103563378e-12,770_240420
6,12.0,8.300295315939516e-11,7.781526858693296e-11,5.180304982309649e-12,774_240420
7,14.0,8.300291128840675e-11,7.684253896622031e-11,6.153046213534813e-12,782_240420
8,16.0,8.300288036075202e-11,7.58698203297499e-11,7.1257983880936544e-12,789_240420
9,18.0,8.30029531542085e-11,7.522142629600146e-11,7.77439324969252e-12,794_240420
10,20.0,8.300301022303487e-11,7.45730169972579e-11,8.422972386661264e-12,801_240420
11,22.0,8.300297932856275e-11,7.3600298076499e-11,9.395724594402711e-12,809_240420
12,24.0,8.300295292129368e-11,7.262758380613196e-11,1.0368481289347207e-11,812_240420
13,26.0,8.300293032052597e-11,7.165487344076656e-11,1.1341241790793065e-11,820_240420
14,28.0,8.300291104554528e-11,7.068216643722215e-11,1.2314005618025937e-11,827_240420
15,30.0,8.300295292123889e-11,7.003374152729531e-11,1.2962569561861931e-11,832_240420
16,32.0,8.300288012271467e-11,6.873676010162308e-11,1.425954089962247e-11,838_240420
17,34.0,8.300297005022829e-11,6.84126042210866e-11,1.4583891861207272e-11,846_240420
18,36.0,8.30029529212025e-11,6.743989924847703e-11,1.5556657834395073e-11,850_240420
19,38.0,8.300289177992901e-11,6.614292938713093e-11,1.6853640829406326e-11,856_240420
20,40.0,8.300301025602065e-11,6.614302379776646e-11,1.6853759305497966e-11,862_240420
