,E,PS,PT,PG,SimID
0,0.1,5.495788774737872e-13,5.450169434322568e-13,4.559897096067747e-15,7218_240420
1,0.5,5.495788556167874e-13,5.259641391645036e-13,2.3612729796831585e-14,7226_240420
2,1.0,5.495788556167205e-13,5.023494227121585e-13,4.7227535445823825e-14,7233_240420
3,1.5,5.495788753049262e-13,4.808815158918104e-13,6.869556026953806e-14,7236_240420
4,2.0,5.495788555939109e-13,4.551199897887075e-13,9.445714672113287e-14,7242_240420
5,2.5,5.495788791437593e-13,4.3579887682102785e-13,1.1377837489293874e-13,7250_240420
6,3.0,5.495788753049043e-13,4.121841564786782e-13,1.3739317670314307e-13,7252_240420
7,3.5,5.495788972683479e-13,3.950098324116251e-13,1.5456760277499342e-13,7257_240420
8,4.0,5.495788556166694e-13,3.6066112399843927e-13,1.8891636934012823e-13,7262_240420
9,4.5,5.495788753048968e-13,3.4348679706556047e-13,2.0609079313676236e-13,7265_240420
10,5.0,5.495788791437463e-13,3.2201887449828884e-13,2.275588021111202e-13,7272_240420
11,5.5,5.495788610031641e-13,2.9196376990793094e-13,2.5761399116024986e-13,7277_240420
12,6.0,5.495788753048931e-13,2.7478943765244656e-13,2.747884095703856e-13,7278_240420
13,6.5,5.495788868842883e-13,2.576151032270101e-13,2.9196282525818745e-13,7283_240420
14,7.0,5.49578897284246e-13,2.404407675618576e-13,3.0913723976655193e-13,7287_240420
15,7.5,5.495788753048914e-13,2.0609207823933426e-13,3.434860260040107e-13,7290_240420
16,8.0,5.495788556166609e-13,1.7174339238020652e-13,3.7783481453259367e-13,7294_240420
17,8.5,5.495788797015772e-13,1.6315622991140574e-13,3.8642204067171334e-13,7300_240420
18,9.0,5.49578875282126e-13,1.373947188205315e-13,4.121836424148722e-13,7302_240420
19,9.5,5.495788834157837e-13,1.2022038074720269e-13,4.2935805465693666e-13,7307_240420
20,10.0,5.495788791437397e-13,9.445886985283026e-14,4.551196565475027e-13,7313_240420
