,E,PS,PT,PG,SimID
0,0.1,2.086221613116818e-12,2.0765443155950356e-12,9.662990369739947e-15,9996_250420
1,0.5,2.086221570676647e-12,2.037325752613913e-12,4.888173967632499e-14,10003_250420
2,1.0,2.086221570675721e-12,1.9884299345502968e-12,9.777789561940704e-14,10009_250420
3,1.5,2.086221570598071e-12,1.9395341164153943e-12,1.4667405148576485e-13,10016_250420
4,2.0,2.0862215706752575e-12,1.8906382984244523e-12,1.9557020750695866e-13,10021_250420
5,2.5,2.0862215706751638e-12,1.841742480361668e-12,2.444663634508728e-13,10028_250420
6,3.0,2.086221570675103e-12,1.7928466622989164e-12,2.9336251939481946e-13,10034_250420
7,3.5,2.0862217594229125e-12,1.7602496095130824e-12,3.259601454386343e-13,10039_250420
8,4.0,2.0862215706750253e-12,1.695055026173458e-12,3.911548312827574e-13,10043_250420
9,4.5,2.0862217178038964e-12,1.66245793137498e-12,4.237524157076337e-13,10049_250420
10,5.0,2.086221570674978e-12,1.59726339004803e-12,4.889471431707257e-13,10055_250420
11,5.5,2.0862216900280345e-12,1.5646662675210258e-12,5.215446998197874e-13,10057_250420
12,6.0,2.086221570592544e-12,1.499471753863391e-12,5.867394549763069e-13,10062_250420
13,6.5,2.0862214667978467e-12,1.4342772584235197e-12,6.519342257736202e-13,10066_250420
14,7.0,2.086221759422782e-12,1.4342774596031626e-12,6.519345183985554e-13,10070_250420
15,7.5,2.086221658641733e-12,1.3690829634836373e-12,7.171292922095167e-13,10075_250420
16,8.0,2.0862215702342907e-12,1.3038884813964317e-12,7.823240783940846e-13,10078_250420
17,8.5,2.0862214875852945e-12,1.2386940082537686e-12,8.475188703370988e-13,10083_250420
18,9.0,2.0862217178718124e-12,1.2386941449863887e-12,8.475191006236167e-13,10088_250420
19,9.5,2.0862216391950624e-12,1.1734996720472225e-12,9.12713896538877e-13,10092_250420
20,10.0,2.086221570234269e-12,1.1083052091869553e-12,9.779087021700937e-13,10097_250420
